choice_id,option_id,rpo,label,section_id,step_key,variant_id,body_style,trim_level,status,selectable,base_price
2lt_c67__opt_e60_001,opt_e60_001,E60,Front Lift Adjustable Height with Memory,sec_perf_001,packages_performance,2lt_c67,convertible,2LT,available,True,2995
3lt_c67__opt_e60_001,opt_e60_001,E60,Front Lift Adjustable Height with Memory,sec_perf_001,packages_performance,3lt_c67,convertible,3LT,available,True,2995
1lt_c07__opt_eri_001,opt_eri_001,ERI,Battery Protection Package,sec_perf_001,packages_performance,1lt_c07,coupe,1LT,available,True,100
2lt_c07__opt_eri_001,opt_eri_001,ERI,Battery Protection Package,sec_perf_001,packages_performance,2lt_c07,coupe,2LT,available,True,100
3lt_c07__opt_eri_001,opt_eri_001,ERI,Battery Protection Package,sec_perf_001,packages_performance,3lt_c07,coupe,3LT,available,True,100
1lt_c67__opt_eri_001,opt_eri_001,ERI,Battery Protection Package,sec_perf_001,packages_performance,1lt_c67,convertible,1LT,available,True,100
2lt_c67__opt_eri_001,opt_eri_001,ERI,Battery Protection Package,sec_perf_001,packages_performance,2lt_c67,convertible,2LT,available,True,100
3lt_c67__opt_eri_001,opt_eri_001,ERI,Battery Protection Package,sec_perf_001,packages_performance,3lt_c67,convertible,3LT,available,True,100
1lt_c07__opt_z51_001,opt_z51_001,Z51,Z51 Performance Package,sec_perf_001,packages_performance,1lt_c07,coupe,1LT,available,True,5395
2lt_c07__opt_z51_001,opt_z51_001,Z51,Z51 Performance Package,sec_perf_001,packages_performance,2lt_c07,coupe,2LT,available,True,5395
3lt_c07__opt_z51_001,opt_z51_001,Z51,Z51 Performance Package,sec_perf_001,packages_performance,3lt_c07,coupe,3LT,available,True,5395
1lt_c67__opt_z51_001,opt_z51_001,Z51,Z51 Performance Package,sec_perf_001,packages_performance,1lt_c67,convertible,1LT,available,True,5395
2lt_c67__opt_z51_001,opt_z51_001,Z51,Z51 Performance Package,sec_perf_001,packages_performance,2lt_c67,convertible,2LT,available,True,5395
3lt_c67__opt_z51_001,opt_z51_001,Z51,Z51 Performance Package,sec_perf_001,packages_performance,3lt_c67,convertible,3LT,available,True,5395
1lt_c07__opt_c2z_001,opt_c2z_001,C2Z,Visible Carbon Fiber Removable Roof Panel,sec_roof_001,exterior_appearance,1lt_c07,coupe,1LT,available,True,2595
2lt_c07__opt_c2z_001,opt_c2z_001,C2Z,Visible Carbon Fiber Removable Roof Panel,sec_roof_001,exterior_appearance,2lt_c07,coupe,2LT,available,True,2595
3lt_c07__opt_c2z_001,opt_c2z_001,C2Z,Visible Carbon Fiber Removable Roof Panel,sec_roof_001,exterior_appearance,3lt_c07,coupe,3LT,available,True,2595
1lt_c67__opt_c2z_001,opt_c2z_001,C2Z,Visible Carbon Fiber Removable Roof Panel,sec_roof_001,exterior_appearance,1lt_c67,convertible,1LT,unavailable,True,2595
2lt_c67__opt_c2z_001,opt_c2z_001,C2Z,Visible Carbon Fiber Removable Roof Panel,sec_roof_001,exterior_appearance,2lt_c67,convertible,2LT,unavailable,True,2595
3lt_c67__opt_c2z_001,opt_c2z_001,C2Z,Visible Carbon Fiber Removable Roof Panel,sec_roof_001,exterior_appearance,3lt_c67,convertible,3LT,unavailable,True,2595
1lt_c07__opt_cc3_001,opt_cc3_001,CC3,Transparent Removable Roof Panel,sec_roof_001,exterior_appearance,1lt_c07,coupe,1LT,available,True,995
2lt_c07__opt_cc3_001,opt_cc3_001,CC3,Transparent Removable Roof Panel,sec_roof_001,exterior_appearance,2lt_c07,coupe,2LT,available,True,995
3lt_c07__opt_cc3_001,opt_cc3_001,CC3,Transparent Removable Roof Panel,sec_roof_001,exterior_appearance,3lt_c07,coupe,3LT,available,True,995
1lt_c67__opt_cc3_001,opt_cc3_001,CC3,Transparent Removable Roof Panel,sec_roof_001,exterior_appearance,1lt_c67,convertible,1LT,unavailable,True,995
2lt_c67__opt_cc3_001,opt_cc3_001,CC3,Transparent Removable Roof Panel,sec_roof_001,exterior_appearance,2lt_c67,convertible,2LT,unavailable,True,995
3lt_c67__opt_cc3_001,opt_cc3_001,CC3,Transparent Removable Roof Panel,sec_roof_001,exterior_appearance,3lt_c67,convertible,3LT,unavailable,True,995
1lt_c07__opt_cf7_001,opt_cf7_001,CF7,Body-Color Removable Roof Panel,sec_roof_001,exterior_appearance,1lt_c07,coupe,1LT,standard,True,0
2lt_c07__opt_cf7_001,opt_cf7_001,CF7,Body-Color Removable Roof Panel,sec_roof_001,exterior_appearance,2lt_c07,coupe,2LT,standard,True,0
3lt_c07__opt_cf7_001,opt_cf7_001,CF7,Body-Color Removable Roof Panel,sec_roof_001,exterior_appearance,3lt_c07,coupe,3LT,standard,True,0
1lt_c67__opt_cf7_001,opt_cf7_001,CF7,Body-Color Removable Roof Panel,sec_roof_001,exterior_appearance,1lt_c67,convertible,1LT,unavailable,True,0
2lt_c67__opt_cf7_001,opt_cf7_001,CF7,Body-Color Removable Roof Panel,sec_roof_001,exterior_appearance,2lt_c67,convertible,2LT,unavailable,True,0
3lt_c67__opt_cf7_001,opt_cf7_001,CF7,Body-Color Removable Roof Panel,sec_roof_001,exterior_appearance,3lt_c67,convertible,3LT,unavailable,True,0
1lt_c07__opt_cm9_001,opt_cm9_001,CM9,Body-Color Power-Folding Retractable Hardtop,sec_roof_001,exterior_appearance,1lt_c07,coupe,1LT,unavailable,True,0
2lt_c07__opt_cm9_001,opt_cm9_001,CM9,Body-Color Power-Folding Retractable Hardtop,sec_roof_001,exterior_appearance,2lt_c07,coupe,2LT,unavailable,True,0
3lt_c07__opt_cm9_001,opt_cm9_001,CM9,Body-Color Power-Folding Retractable Hardtop,sec_roof_001,exterior_appearance,3lt_c07,coupe,3LT,unavailable,True,0
1lt_c67__opt_cm9_001,opt_cm9_001,CM9,Body-Color Power-Folding Retractable Hardtop,sec_roof_001,exterior_appearance,1lt_c67,convertible,1LT,standard,True,0
2lt_c67__opt_cm9_001,opt_cm9_001,CM9,Body-Color Power-Folding Retractable Hardtop,sec_roof_001,exterior_appearance,2lt_c67,convertible,2LT,standard,True,0
3lt_c67__opt_cm9_001,opt_cm9_001,CM9,Body-Color Power-Folding Retractable Hardtop,sec_roof_001,exterior_appearance,3lt_c67,convertible,3LT,standard,True,0
1lt_c07__opt_d84_001,opt_d84_001,D84,Carbon Flash-Painted Nacelles and Roof Convertible Top,sec_roof_001,exterior_appearance,1lt_c07,coupe,1LT,unavailable,True,1295
2lt_c07__opt_d84_001,opt_d84_001,D84,Carbon Flash-Painted Nacelles and Roof Convertible Top,sec_roof_001,exterior_appearance,2lt_c07,coupe,2LT,unavailable,True,1295
3lt_c07__opt_d84_001,opt_d84_001,D84,Carbon Flash-Painted Nacelles and Roof Convertible Top,sec_roof_001,exterior_appearance,3lt_c07,coupe,3LT,unavailable,True,1295
1lt_c67__opt_d84_001,opt_d84_001,D84,Carbon Flash-Painted Nacelles and Roof Convertible Top,sec_roof_001,exterior_appearance,1lt_c67,convertible,1LT,available,True,1295
2lt_c67__opt_d84_001,opt_d84_001,D84,Carbon Flash-Painted Nacelles and Roof Convertible Top,sec_roof_001,exterior_appearance,2lt_c67,convertible,2LT,available,True,1295
3lt_c67__opt_d84_001,opt_d84_001,D84,Carbon Flash-Painted Nacelles and Roof Convertible Top,sec_roof_001,exterior_appearance,3lt_c67,convertible,3LT,available,True,1295
1lt_c07__opt_d86_001,opt_d86_001,D86,Carbon Flash-Painted Nacelles and Body-Color Roof Convertible Top,sec_roof_001,exterior_appearance,1lt_c07,coupe,1LT,unavailable,True,1295
2lt_c07__opt_d86_001,opt_d86_001,D86,Carbon Flash-Painted Nacelles and Body-Color Roof Convertible Top,sec_roof_001,exterior_appearance,2lt_c07,coupe,2LT,unavailable,True,1295
3lt_c07__opt_d86_001,opt_d86_001,D86,Carbon Flash-Painted Nacelles and Body-Color Roof Convertible Top,sec_roof_001,exterior_appearance,3lt_c07,coupe,3LT,unavailable,True,1295
1lt_c67__opt_d86_001,opt_d86_001,D86,Carbon Flash-Painted Nacelles and Body-Color Roof Convertible Top,sec_roof_001,exterior_appearance,1lt_c67,convertible,1LT,available,True,1295
2lt_c67__opt_d86_001,opt_d86_001,D86,Carbon Flash-Painted Nacelles and Body-Color Roof Convertible Top,sec_roof_001,exterior_appearance,2lt_c67,convertible,2LT,available,True,1295
3lt_c67__opt_d86_001,opt_d86_001,D86,Carbon Flash-Painted Nacelles and Body-Color Roof Convertible Top,sec_roof_001,exterior_appearance,3lt_c67,convertible,3LT,available,True,1295
1lt_c07__opt_003,opt_003,,All-Speed Traction Control,sec_safe_001,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_003,opt_003,,All-Speed Traction Control,sec_safe_001,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_003,opt_003,,All-Speed Traction Control,sec_safe_001,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_003,opt_003,,All-Speed Traction Control,sec_safe_001,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_003,opt_003,,All-Speed Traction Control,sec_safe_001,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_003,opt_003,,All-Speed Traction Control,sec_safe_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_009,opt_009,,Active Handling Stability Control,sec_safe_001,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_009,opt_009,,Active Handling Stability Control,sec_safe_001,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_009,opt_009,,Active Handling Stability Control,sec_safe_001,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_009,opt_009,,Active Handling Stability Control,sec_safe_001,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_009,opt_009,,Active Handling Stability Control,sec_safe_001,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_009,opt_009,,Active Handling Stability Control,sec_safe_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_019,opt_019,,Vehicle Theft-Deterrent System,sec_safe_001,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_019,opt_019,,Vehicle Theft-Deterrent System,sec_safe_001,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_019,opt_019,,Vehicle Theft-Deterrent System,sec_safe_001,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_019,opt_019,,Vehicle Theft-Deterrent System,sec_safe_001,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_019,opt_019,,Vehicle Theft-Deterrent System,sec_safe_001,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_019,opt_019,,Vehicle Theft-Deterrent System,sec_safe_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_023,opt_023,,Intersection Automatic Emergency Braking,sec_safe_001,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_023,opt_023,,Intersection Automatic Emergency Braking,sec_safe_001,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_023,opt_023,,Intersection Automatic Emergency Braking,sec_safe_001,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_023,opt_023,,Intersection Automatic Emergency Braking,sec_safe_001,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_023,opt_023,,Intersection Automatic Emergency Braking,sec_safe_001,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_023,opt_023,,Intersection Automatic Emergency Braking,sec_safe_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_aj7_001,opt_aj7_001,AJ7,Driver and Passenger Frontal and Side-Impact Airbags,sec_safe_001,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_aj7_001,opt_aj7_001,AJ7,Driver and Passenger Frontal and Side-Impact Airbags,sec_safe_001,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_aj7_001,opt_aj7_001,AJ7,Driver and Passenger Frontal and Side-Impact Airbags,sec_safe_001,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_aj7_001,opt_aj7_001,AJ7,Driver and Passenger Frontal and Side-Impact Airbags,sec_safe_001,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_aj7_001,opt_aj7_001,AJ7,Driver and Passenger Frontal and Side-Impact Airbags,sec_safe_001,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_aj7_001,opt_aj7_001,AJ7,Driver and Passenger Frontal and Side-Impact Airbags,sec_safe_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_drz_001,opt_drz_001,DRZ,Full-Camera Display Rear Camera Mirror,sec_safe_001,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_drz_001,opt_drz_001,DRZ,Full-Camera Display Rear Camera Mirror,sec_safe_001,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_drz_001,opt_drz_001,DRZ,Full-Camera Display Rear Camera Mirror,sec_safe_001,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_drz_001,opt_drz_001,DRZ,Full-Camera Display Rear Camera Mirror,sec_safe_001,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_drz_001,opt_drz_001,DRZ,Full-Camera Display Rear Camera Mirror,sec_safe_001,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_drz_001,opt_drz_001,DRZ,Full-Camera Display Rear Camera Mirror,sec_safe_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_tdm_001,opt_tdm_001,TDM,Teen Driver,sec_safe_001,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_tdm_001,opt_tdm_001,TDM,Teen Driver,sec_safe_001,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_tdm_001,opt_tdm_001,TDM,Teen Driver,sec_safe_001,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_tdm_001,opt_tdm_001,TDM,Teen Driver,sec_safe_001,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_tdm_001,opt_tdm_001,TDM,Teen Driver,sec_safe_001,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_tdm_001,opt_tdm_001,TDM,Teen Driver,sec_safe_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_tq5_001,opt_tq5_001,TQ5,IntelliBeam Auto High Beam,sec_safe_001,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_tq5_001,opt_tq5_001,TQ5,IntelliBeam Auto High Beam,sec_safe_001,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_tq5_001,opt_tq5_001,TQ5,IntelliBeam Auto High Beam,sec_safe_001,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_tq5_001,opt_tq5_001,TQ5,IntelliBeam Auto High Beam,sec_safe_001,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_tq5_001,opt_tq5_001,TQ5,IntelliBeam Auto High Beam,sec_safe_001,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_tq5_001,opt_tq5_001,TQ5,IntelliBeam Auto High Beam,sec_safe_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_ud7_001,opt_ud7_001,UD7,Rear Park Assist,sec_safe_001,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_ud7_001,opt_ud7_001,UD7,Rear Park Assist,sec_safe_001,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_ud7_001,opt_ud7_001,UD7,Rear Park Assist,sec_safe_001,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_ud7_001,opt_ud7_001,UD7,Rear Park Assist,sec_safe_001,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_ud7_001,opt_ud7_001,UD7,Rear Park Assist,sec_safe_001,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_ud7_001,opt_ud7_001,UD7,Rear Park Assist,sec_safe_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_ueu_001,opt_ueu_001,UEU,Forward Collision Alert,sec_safe_001,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_ueu_001,opt_ueu_001,UEU,Forward Collision Alert,sec_safe_001,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_ueu_001,opt_ueu_001,UEU,Forward Collision Alert,sec_safe_001,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_ueu_001,opt_ueu_001,UEU,Forward Collision Alert,sec_safe_001,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_ueu_001,opt_ueu_001,UEU,Forward Collision Alert,sec_safe_001,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_ueu_001,opt_ueu_001,UEU,Forward Collision Alert,sec_safe_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_uhx_001,opt_uhx_001,UHX,Lane Keep Assist with Lane Departure Warning,sec_safe_001,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_uhx_001,opt_uhx_001,UHX,Lane Keep Assist with Lane Departure Warning,sec_safe_001,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_uhx_001,opt_uhx_001,UHX,Lane Keep Assist with Lane Departure Warning,sec_safe_001,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_uhx_001,opt_uhx_001,UHX,Lane Keep Assist with Lane Departure Warning,sec_safe_001,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_uhx_001,opt_uhx_001,UHX,Lane Keep Assist with Lane Departure Warning,sec_safe_001,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_uhx_001,opt_uhx_001,UHX,Lane Keep Assist with Lane Departure Warning,sec_safe_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_uhy_001,opt_uhy_001,UHY,Automatic Emergency Braking,sec_safe_001,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_uhy_001,opt_uhy_001,UHY,Automatic Emergency Braking,sec_safe_001,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_uhy_001,opt_uhy_001,UHY,Automatic Emergency Braking,sec_safe_001,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_uhy_001,opt_uhy_001,UHY,Automatic Emergency Braking,sec_safe_001,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_uhy_001,opt_uhy_001,UHY,Automatic Emergency Braking,sec_safe_001,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_uhy_001,opt_uhy_001,UHY,Automatic Emergency Braking,sec_safe_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_ukt_001,opt_ukt_001,UKT,Front Pedestrian and Bicyclist Braking,sec_safe_001,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_ukt_001,opt_ukt_001,UKT,Front Pedestrian and Bicyclist Braking,sec_safe_001,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_ukt_001,opt_ukt_001,UKT,Front Pedestrian and Bicyclist Braking,sec_safe_001,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_ukt_001,opt_ukt_001,UKT,Front Pedestrian and Bicyclist Braking,sec_safe_001,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_ukt_001,opt_ukt_001,UKT,Front Pedestrian and Bicyclist Braking,sec_safe_001,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_ukt_001,opt_ukt_001,UKT,Front Pedestrian and Bicyclist Braking,sec_safe_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_379_001,opt_379_001,379,Orange Seat Belt Color,sec_seat_001,seat_belt,1lt_c07,coupe,1LT,available,True,595
2lt_c07__opt_379_001,opt_379_001,379,Orange Seat Belt Color,sec_seat_001,seat_belt,2lt_c07,coupe,2LT,available,True,595
3lt_c07__opt_379_001,opt_379_001,379,Orange Seat Belt Color,sec_seat_001,seat_belt,3lt_c07,coupe,3LT,available,True,595
1lt_c67__opt_379_001,opt_379_001,379,Orange Seat Belt Color,sec_seat_001,seat_belt,1lt_c67,convertible,1LT,available,True,595
2lt_c67__opt_379_001,opt_379_001,379,Orange Seat Belt Color,sec_seat_001,seat_belt,2lt_c67,convertible,2LT,available,True,595
3lt_c67__opt_379_001,opt_379_001,379,Orange Seat Belt Color,sec_seat_001,seat_belt,3lt_c67,convertible,3LT,available,True,595
1lt_c07__opt_3a9_001,opt_3a9_001,3A9,Santorini Blue Seat Belt Color,sec_seat_001,seat_belt,1lt_c07,coupe,1LT,available,True,595
2lt_c07__opt_3a9_001,opt_3a9_001,3A9,Santorini Blue Seat Belt Color,sec_seat_001,seat_belt,2lt_c07,coupe,2LT,available,True,595
3lt_c07__opt_3a9_001,opt_3a9_001,3A9,Santorini Blue Seat Belt Color,sec_seat_001,seat_belt,3lt_c07,coupe,3LT,available,True,595
1lt_c67__opt_3a9_001,opt_3a9_001,3A9,Santorini Blue Seat Belt Color,sec_seat_001,seat_belt,1lt_c67,convertible,1LT,available,True,595
2lt_c67__opt_3a9_001,opt_3a9_001,3A9,Santorini Blue Seat Belt Color,sec_seat_001,seat_belt,2lt_c67,convertible,2LT,available,True,595
3lt_c67__opt_3a9_001,opt_3a9_001,3A9,Santorini Blue Seat Belt Color,sec_seat_001,seat_belt,3lt_c67,convertible,3LT,available,True,595
1lt_c07__opt_3f9_001,opt_3f9_001,3F9,Torch Red Seat Belt Color,sec_seat_001,seat_belt,1lt_c07,coupe,1LT,available,True,595
2lt_c07__opt_3f9_001,opt_3f9_001,3F9,Torch Red Seat Belt Color,sec_seat_001,seat_belt,2lt_c07,coupe,2LT,available,True,595
3lt_c07__opt_3f9_001,opt_3f9_001,3F9,Torch Red Seat Belt Color,sec_seat_001,seat_belt,3lt_c07,coupe,3LT,available,True,595
1lt_c67__opt_3f9_001,opt_3f9_001,3F9,Torch Red Seat Belt Color,sec_seat_001,seat_belt,1lt_c67,convertible,1LT,available,True,595
2lt_c67__opt_3f9_001,opt_3f9_001,3F9,Torch Red Seat Belt Color,sec_seat_001,seat_belt,2lt_c67,convertible,2LT,available,True,595
3lt_c67__opt_3f9_001,opt_3f9_001,3F9,Torch Red Seat Belt Color,sec_seat_001,seat_belt,3lt_c67,convertible,3LT,available,True,595
1lt_c07__opt_3m9_001,opt_3m9_001,3M9,Yellow Seat Belt Color,sec_seat_001,seat_belt,1lt_c07,coupe,1LT,available,True,595
2lt_c07__opt_3m9_001,opt_3m9_001,3M9,Yellow Seat Belt Color,sec_seat_001,seat_belt,2lt_c07,coupe,2LT,available,True,595
3lt_c07__opt_3m9_001,opt_3m9_001,3M9,Yellow Seat Belt Color,sec_seat_001,seat_belt,3lt_c07,coupe,3LT,available,True,595
1lt_c67__opt_3m9_001,opt_3m9_001,3M9,Yellow Seat Belt Color,sec_seat_001,seat_belt,1lt_c67,convertible,1LT,available,True,595
2lt_c67__opt_3m9_001,opt_3m9_001,3M9,Yellow Seat Belt Color,sec_seat_001,seat_belt,2lt_c67,convertible,2LT,available,True,595
3lt_c67__opt_3m9_001,opt_3m9_001,3M9,Yellow Seat Belt Color,sec_seat_001,seat_belt,3lt_c67,convertible,3LT,available,True,595
1lt_c07__opt_3n9_001,opt_3n9_001,3N9,Natural Seat Belt Color,sec_seat_001,seat_belt,1lt_c07,coupe,1LT,available,True,595
2lt_c07__opt_3n9_001,opt_3n9_001,3N9,Natural Seat Belt Color,sec_seat_001,seat_belt,2lt_c07,coupe,2LT,available,True,595
3lt_c07__opt_3n9_001,opt_3n9_001,3N9,Natural Seat Belt Color,sec_seat_001,seat_belt,3lt_c07,coupe,3LT,available,True,595
1lt_c67__opt_3n9_001,opt_3n9_001,3N9,Natural Seat Belt Color,sec_seat_001,seat_belt,1lt_c67,convertible,1LT,available,True,595
2lt_c67__opt_3n9_001,opt_3n9_001,3N9,Natural Seat Belt Color,sec_seat_001,seat_belt,2lt_c67,convertible,2LT,available,True,595
3lt_c67__opt_3n9_001,opt_3n9_001,3N9,Natural Seat Belt Color,sec_seat_001,seat_belt,3lt_c67,convertible,3LT,available,True,595
1lt_c07__opt_719_001,opt_719_001,719,Black Seat Belt Color,sec_seat_001,seat_belt,1lt_c07,coupe,1LT,standard,True,0
2lt_c07__opt_719_001,opt_719_001,719,Black Seat Belt Color,sec_seat_001,seat_belt,2lt_c07,coupe,2LT,standard,True,0
3lt_c07__opt_719_001,opt_719_001,719,Black Seat Belt Color,sec_seat_001,seat_belt,3lt_c07,coupe,3LT,standard,True,0
1lt_c67__opt_719_001,opt_719_001,719,Black Seat Belt Color,sec_seat_001,seat_belt,1lt_c67,convertible,1LT,standard,True,0
2lt_c67__opt_719_001,opt_719_001,719,Black Seat Belt Color,sec_seat_001,seat_belt,2lt_c67,convertible,2LT,standard,True,0
3lt_c67__opt_719_001,opt_719_001,719,Black Seat Belt Color,sec_seat_001,seat_belt,3lt_c67,convertible,3LT,standard,True,0
1lt_c07__opt_ae4_001,opt_ae4_001,AE4,Competition Sport Bucket Seats,sec_seat_002,seat,1lt_c07,coupe,1LT,available,True,1095
2lt_c07__opt_ae4_001,opt_ae4_001,AE4,Competition Sport Bucket Seats,sec_seat_002,seat,2lt_c07,coupe,2LT,unavailable,True,1095
3lt_c07__opt_ae4_001,opt_ae4_001,AE4,Competition Sport Bucket Seats,sec_seat_002,seat,3lt_c07,coupe,3LT,unavailable,True,1095
1lt_c67__opt_ae4_001,opt_ae4_001,AE4,Competition Sport Bucket Seats,sec_seat_002,seat,1lt_c67,convertible,1LT,available,True,1095
2lt_c67__opt_ae4_001,opt_ae4_001,AE4,Competition Sport Bucket Seats,sec_seat_002,seat,2lt_c67,convertible,2LT,unavailable,True,1095
3lt_c67__opt_ae4_001,opt_ae4_001,AE4,Competition Sport Bucket Seats,sec_seat_002,seat,3lt_c67,convertible,3LT,unavailable,True,1095
1lt_c07__opt_ae4_002,opt_ae4_002,AE4,Competition Sport Bucket Seats,sec_seat_002,seat,1lt_c07,coupe,1LT,unavailable,True,2095
2lt_c07__opt_ae4_002,opt_ae4_002,AE4,Competition Sport Bucket Seats,sec_seat_002,seat,2lt_c07,coupe,2LT,available,True,2095
3lt_c07__opt_ae4_002,opt_ae4_002,AE4,Competition Sport Bucket Seats,sec_seat_002,seat,3lt_c07,coupe,3LT,unavailable,True,2095
1lt_c67__opt_ae4_002,opt_ae4_002,AE4,Competition Sport Bucket Seats,sec_seat_002,seat,1lt_c67,convertible,1LT,unavailable,True,2095
2lt_c67__opt_ae4_002,opt_ae4_002,AE4,Competition Sport Bucket Seats,sec_seat_002,seat,2lt_c67,convertible,2LT,available,True,2095
3lt_c67__opt_ae4_002,opt_ae4_002,AE4,Competition Sport Bucket Seats,sec_seat_002,seat,3lt_c67,convertible,3LT,unavailable,True,2095
