proposal_selectable_id,model_key,section_family,orderable_rpo,source_ref_id,source_sheet,source_row,source_field,raw_value,source_detail_raw
prop_grand_sport_exterior_dmw,grand_sport,exterior,DMW,staging_variant_matrix_rows.csv:Exterior 2:71:1e867b5ff7,Exterior 2,71,variant_matrix_row,"Arctic White Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (G8G) Arctic White. 
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK. Not available with exterior color (G8G) Arctic White. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.","Arctic White Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (G8G) Arctic White. 
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK. Not available with exterior color (G8G) Arctic White. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe."
prop_grand_sport_exterior_dmw,grand_sport,exterior,DMW,staging_variant_matrix_rows.csv:Exterior 2:71:c0d9448ee5,Exterior 2,71,variant_matrix_row,"Arctic White Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (G8G) Arctic White. 
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK. Not available with exterior color (G8G) Arctic White. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.","Arctic White Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (G8G) Arctic White. 
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK. Not available with exterior color (G8G) Arctic White. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe."
prop_grand_sport_exterior_dmx,grand_sport,exterior,DMX,staging_variant_matrix_rows.csv:Exterior 2:67:161b1fa0d9,Exterior 2,67,variant_matrix_row,"Admiral Blue Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GTR) Admiral Blue Metallic.
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GKZ/GPH. Not available with exterior color (GTR) Admiral Blue Metallic. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.","Admiral Blue Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GTR) Admiral Blue Metallic.
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GKZ/GPH. Not available with exterior color (GTR) Admiral Blue Metallic. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe."
prop_grand_sport_exterior_dmx,grand_sport,exterior,DMX,staging_variant_matrix_rows.csv:Exterior 2:67:1fed0c8e86,Exterior 2,67,variant_matrix_row,"Admiral Blue Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GTR) Admiral Blue Metallic.
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GKZ/GPH. Not available with exterior color (GTR) Admiral Blue Metallic. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.","Admiral Blue Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GTR) Admiral Blue Metallic.
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GKZ/GPH. Not available with exterior color (GTR) Admiral Blue Metallic. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe."
prop_grand_sport_exterior_dmx,grand_sport,exterior,DMX,staging_variant_matrix_rows.csv:Exterior 2:67:61b39d5123,Exterior 2,67,variant_matrix_row,"Admiral Blue Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GTR) Admiral Blue Metallic.
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GKZ/GPH. Not available with exterior color (GTR) Admiral Blue Metallic. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.","Admiral Blue Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GTR) Admiral Blue Metallic.
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GKZ/GPH. Not available with exterior color (GTR) Admiral Blue Metallic. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe."
prop_grand_sport_exterior_dmy,grand_sport,exterior,DMY,staging_variant_matrix_rows.csv:Exterior 2:69:0e61361c4e,Exterior 2,69,variant_matrix_row,"Red Mist Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. 
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GTR. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.","Red Mist Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. 
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GTR. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe."
prop_grand_sport_exterior_dmy,grand_sport,exterior,DMY,staging_variant_matrix_rows.csv:Exterior 2:69:7e7e608dd7,Exterior 2,69,variant_matrix_row,"Red Mist Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. 
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GTR. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.","Red Mist Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. 
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GTR. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe."
prop_grand_sport_exterior_dmy,grand_sport,exterior,DMY,staging_variant_matrix_rows.csv:Exterior 2:69:a7c4d19444,Exterior 2,69,variant_matrix_row,"Red Mist Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. 
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GTR. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.","Red Mist Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. 
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GTR. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe."
prop_grand_sport_exterior_dpb,grand_sport,exterior,DPB,staging_variant_matrix_rows.csv:Exterior 2:80:0128020690,Exterior 2,80,variant_matrix_row,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.","Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
prop_grand_sport_exterior_dpb,grand_sport,exterior,DPB,staging_variant_matrix_rows.csv:Exterior 2:80:414b06151e,Exterior 2,80,variant_matrix_row,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.","Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
prop_grand_sport_exterior_dpb,grand_sport,exterior,DPB,staging_variant_matrix_rows.csv:Exterior 2:80:49744638a5,Exterior 2,80,variant_matrix_row,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.","Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
prop_grand_sport_exterior_dpc,grand_sport,exterior,DPC,staging_variant_matrix_rows.csv:Exterior 2:81:0a7a06c594,Exterior 2,81,variant_matrix_row,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.","Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic."
prop_grand_sport_exterior_dpc,grand_sport,exterior,DPC,staging_variant_matrix_rows.csv:Exterior 2:81:1b991bd50d,Exterior 2,81,variant_matrix_row,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.","Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic."
prop_grand_sport_exterior_dpc,grand_sport,exterior,DPC,staging_variant_matrix_rows.csv:Exterior 2:81:88dc6da9cb,Exterior 2,81,variant_matrix_row,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.","Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic."
prop_grand_sport_exterior_dpg,grand_sport,exterior,DPG,staging_variant_matrix_rows.csv:Exterior 2:82:2583eff8eb,Exterior 2,82,variant_matrix_row,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.","Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
prop_grand_sport_exterior_dpg,grand_sport,exterior,DPG,staging_variant_matrix_rows.csv:Exterior 2:82:318e8d37db,Exterior 2,82,variant_matrix_row,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.","Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
prop_grand_sport_exterior_dpg,grand_sport,exterior,DPG,staging_variant_matrix_rows.csv:Exterior 2:82:580c538144,Exterior 2,82,variant_matrix_row,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.","Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
prop_grand_sport_exterior_dpl,grand_sport,exterior,DPL,staging_variant_matrix_rows.csv:Exterior 2:83:577702a8a1,Exterior 2,83,variant_matrix_row,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.","Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
prop_grand_sport_exterior_dpl,grand_sport,exterior,DPL,staging_variant_matrix_rows.csv:Exterior 2:83:5de42e87f3,Exterior 2,83,variant_matrix_row,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.","Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
prop_grand_sport_exterior_dpl,grand_sport,exterior,DPL,staging_variant_matrix_rows.csv:Exterior 2:83:671b04b520,Exterior 2,83,variant_matrix_row,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.","Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
prop_grand_sport_exterior_dpt,grand_sport,exterior,DPT,staging_variant_matrix_rows.csv:Exterior 2:84:248a18f776,Exterior 2,84,variant_matrix_row,Carbon Flash with Silver accent Full Length Dual Racing Stripes,Carbon Flash with Silver accent Full Length Dual Racing Stripes
prop_grand_sport_exterior_dpt,grand_sport,exterior,DPT,staging_variant_matrix_rows.csv:Exterior 2:84:2a8ccbda1c,Exterior 2,84,variant_matrix_row,Carbon Flash with Silver accent Full Length Dual Racing Stripes,Carbon Flash with Silver accent Full Length Dual Racing Stripes
prop_grand_sport_exterior_dpt,grand_sport,exterior,DPT,staging_variant_matrix_rows.csv:Exterior 2:84:32f40d21b8,Exterior 2,84,variant_matrix_row,Carbon Flash with Silver accent Full Length Dual Racing Stripes,Carbon Flash with Silver accent Full Length Dual Racing Stripes
prop_grand_sport_exterior_dsy,grand_sport,exterior,DSY,staging_variant_matrix_rows.csv:Exterior 2:87:82434b09b8,Exterior 2,87,variant_matrix_row,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.","Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
prop_grand_sport_exterior_dsy,grand_sport,exterior,DSY,staging_variant_matrix_rows.csv:Exterior 2:87:b524638897,Exterior 2,87,variant_matrix_row,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.","Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
prop_grand_sport_exterior_dsy,grand_sport,exterior,DSY,staging_variant_matrix_rows.csv:Exterior 2:87:b74490d6b7,Exterior 2,87,variant_matrix_row,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.","Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
