proposal_selectable_id,proposal_status,model_key,section_family,section_name,category_name,display_label,display_description,source_description_raw,source_detail_raw,review_status,source_ref_ids
prop_grand_sport_exterior_97a,proposal_only,grand_sport,exterior,Exterior,Exterior,Carbon Flash Grand Sport Heritage Hash Marks,Carbon Flash Grand Sport Heritage Hash Marks,"Carbon Flash Grand Sport Heritage Hash Marks
1. Requires (Z15) Grand Sport Heritage Graphics.","Carbon Flash Grand Sport Heritage Hash Marks
1. Requires (Z15) Grand Sport Heritage Graphics.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:73:5d58b575b3|staging_variant_matrix_rows.csv:Exterior 2:73:6608796d66|staging_variant_matrix_rows.csv:Exterior 2:73:74dcbf93b0|staging_variant_matrix_rows.csv:Exterior 2:73:cd970def96|staging_variant_matrix_rows.csv:Exterior 2:73:d864d356f7|staging_variant_matrix_rows.csv:Exterior 2:73:de5c0e9031
prop_grand_sport_exterior_dth,proposal_only,grand_sport,exterior,Exterior,Exterior,Carbon Flash Metallic Full Length Dual Racing Stripes,Carbon Flash Metallic Full Length Dual Racing Stripes,Carbon Flash Metallic Full Length Dual Racing Stripes,Carbon Flash Metallic Full Length Dual Racing Stripes,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:86:1c6c248002|staging_variant_matrix_rows.csv:Exterior 2:86:3ac9bb5b4c|staging_variant_matrix_rows.csv:Exterior 2:86:6c4a1dfcf9|staging_variant_matrix_rows.csv:Exterior 2:86:9043ab60c3|staging_variant_matrix_rows.csv:Exterior 2:86:c86fed048f|staging_variant_matrix_rows.csv:Exterior 2:86:d083d77543
prop_grand_sport_exterior_zyc,proposal_only,grand_sport,exterior,Exterior,Exterior,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors","Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors","Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Not available with exterior color (GBA) Black.","Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Not available with exterior color (GBA) Black.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:55:305a6afbc8|staging_variant_matrix_rows.csv:Exterior 2:55:669ea2e66d|staging_variant_matrix_rows.csv:Exterior 2:55:7ef221e149|staging_variant_matrix_rows.csv:Exterior 2:55:8524ecc07e|staging_variant_matrix_rows.csv:Exterior 2:55:a1788ef572|staging_variant_matrix_rows.csv:Exterior 2:55:d1b01ebc2d
prop_grand_sport_exterior_dpb,proposal_only,grand_sport,exterior,Exterior,Exterior,Carbon Flash with Blue accent Full Length Dual Racing Stripes,Carbon Flash with Blue accent Full Length Dual Racing Stripes,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.","Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:80:0128020690|staging_variant_matrix_rows.csv:Exterior 2:80:414b06151e|staging_variant_matrix_rows.csv:Exterior 2:80:49744638a5|staging_variant_matrix_rows.csv:Exterior 2:80:86efae699c|staging_variant_matrix_rows.csv:Exterior 2:80:b27a4c62d8|staging_variant_matrix_rows.csv:Exterior 2:80:dc0cbe83f3
prop_grand_sport_exterior_dpg,proposal_only,grand_sport,exterior,Exterior,Exterior,Carbon Flash with Orange accent Full Length Dual Racing Stripes,Carbon Flash with Orange accent Full Length Dual Racing Stripes,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.","Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:82:2583eff8eb|staging_variant_matrix_rows.csv:Exterior 2:82:318e8d37db|staging_variant_matrix_rows.csv:Exterior 2:82:580c538144|staging_variant_matrix_rows.csv:Exterior 2:82:86a35d7dbe|staging_variant_matrix_rows.csv:Exterior 2:82:af8770de2c|staging_variant_matrix_rows.csv:Exterior 2:82:b5453b34d7
prop_grand_sport_exterior_dpl,proposal_only,grand_sport,exterior,Exterior,Exterior,Carbon Flash with Red accent Full Length Dual Racing Stripes,Carbon Flash with Red accent Full Length Dual Racing Stripes,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.","Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:83:577702a8a1|staging_variant_matrix_rows.csv:Exterior 2:83:5de42e87f3|staging_variant_matrix_rows.csv:Exterior 2:83:671b04b520|staging_variant_matrix_rows.csv:Exterior 2:83:9dbc2a8346|staging_variant_matrix_rows.csv:Exterior 2:83:9dfeaa0d03|staging_variant_matrix_rows.csv:Exterior 2:83:f9893fc95e
prop_grand_sport_exterior_dpt,proposal_only,grand_sport,exterior,Exterior,Exterior,Carbon Flash with Silver accent Full Length Dual Racing Stripes,Carbon Flash with Silver accent Full Length Dual Racing Stripes,Carbon Flash with Silver accent Full Length Dual Racing Stripes,Carbon Flash with Silver accent Full Length Dual Racing Stripes,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:84:248a18f776|staging_variant_matrix_rows.csv:Exterior 2:84:2a8ccbda1c|staging_variant_matrix_rows.csv:Exterior 2:84:32f40d21b8|staging_variant_matrix_rows.csv:Exterior 2:84:79b926839c|staging_variant_matrix_rows.csv:Exterior 2:84:b3473f0758|staging_variant_matrix_rows.csv:Exterior 2:84:e1f33568af
prop_grand_sport_exterior_dpc,proposal_only,grand_sport,exterior,Exterior,Exterior,Carbon Flash with Yellow accent Full Length Dual Racing Stripes,Carbon Flash with Yellow accent Full Length Dual Racing Stripes,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.","Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:81:0a7a06c594|staging_variant_matrix_rows.csv:Exterior 2:81:1b991bd50d|staging_variant_matrix_rows.csv:Exterior 2:81:88dc6da9cb|staging_variant_matrix_rows.csv:Exterior 2:81:8ceb4be081|staging_variant_matrix_rows.csv:Exterior 2:81:a6831587e8|staging_variant_matrix_rows.csv:Exterior 2:81:dbd57dcdc2
prop_grand_sport_exterior_dzu,proposal_only,grand_sport,exterior,Exterior,Exterior,Carbon Flash/Competition Yellow Stinger Stripe,Carbon Flash/Competition Yellow Stinger Stripe,"Carbon Flash/Competition Yellow Stinger Stripe
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.","Carbon Flash/Competition Yellow Stinger Stripe
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:93:3187cd45b6|staging_variant_matrix_rows.csv:Exterior 2:93:90512a690e|staging_variant_matrix_rows.csv:Exterior 2:93:91ee69f21b|staging_variant_matrix_rows.csv:Exterior 2:93:b515908af6|staging_variant_matrix_rows.csv:Exterior 2:93:bd508a3e8d|staging_variant_matrix_rows.csv:Exterior 2:93:ee4c3b2ecc
prop_grand_sport_exterior_dzx,proposal_only,grand_sport,exterior,Exterior,Exterior,Carbon Flash/Edge Red Stinger Stripe,Carbon Flash/Edge Red Stinger Stripe,"Carbon Flash/Edge Red Stinger Stripe
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.","Carbon Flash/Edge Red Stinger Stripe
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:91:1b6dc65020|staging_variant_matrix_rows.csv:Exterior 2:91:4385a135e1|staging_variant_matrix_rows.csv:Exterior 2:91:5c21a128c9|staging_variant_matrix_rows.csv:Exterior 2:91:5c45161332|staging_variant_matrix_rows.csv:Exterior 2:91:5c9799261e|staging_variant_matrix_rows.csv:Exterior 2:91:df1c3562ff
prop_grand_sport_exterior_dzv,proposal_only,grand_sport,exterior,Exterior,Exterior,Carbon Flash/Midnight Silver Stinger Stripe,Carbon Flash/Midnight Silver Stinger Stripe,Carbon Flash/Midnight Silver Stinger Stripe,Carbon Flash/Midnight Silver Stinger Stripe,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:92:1970af762f|staging_variant_matrix_rows.csv:Exterior 2:92:21f8a38796|staging_variant_matrix_rows.csv:Exterior 2:92:29839ecdde|staging_variant_matrix_rows.csv:Exterior 2:92:303f31d03c|staging_variant_matrix_rows.csv:Exterior 2:92:c041b4602f|staging_variant_matrix_rows.csv:Exterior 2:92:c4eba4c86d
prop_grand_sport_exterior_eyk,proposal_only,grand_sport,exterior,Exterior,Exterior,Chrome Exterior Badge Package,Chrome Exterior Badge Package,Chrome Exterior Badge Package,Chrome Exterior Badge Package,proposal_only,staging_variant_matrix_rows.csv:Exterior 2:9:0ffd27d349|staging_variant_matrix_rows.csv:Exterior 2:9:12a973468e|staging_variant_matrix_rows.csv:Exterior 2:9:66c4840972|staging_variant_matrix_rows.csv:Exterior 2:9:a3a56030c0|staging_variant_matrix_rows.csv:Exterior 2:9:aa72a66505|staging_variant_matrix_rows.csv:Exterior 2:9:b0ce367b3d
prop_grand_sport_exterior_dt0,proposal_only,grand_sport,exterior,Exterior,Exterior,Competition Yellow Full Length Dual Racing Stripes,Competition Yellow Full Length Dual Racing Stripes,"Competition Yellow Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.","Competition Yellow Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:90:28375083d4|staging_variant_matrix_rows.csv:Exterior 2:90:30f47a2a9e|staging_variant_matrix_rows.csv:Exterior 2:90:35872a627c|staging_variant_matrix_rows.csv:Exterior 2:90:3dc2158ce6|staging_variant_matrix_rows.csv:Exterior 2:90:a6a4783e72|staging_variant_matrix_rows.csv:Exterior 2:90:fea663a2f0
prop_grand_sport_exterior_55a,proposal_only,grand_sport,exterior,Exterior,Exterior,Competition Yellow Grand Sport Heritage Hash Marks,Competition Yellow Grand Sport Heritage Hash Marks,"Competition Yellow Grand Sport Heritage Hash Marks
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.","Competition Yellow Grand Sport Heritage Hash Marks
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:77:08664a8faf|staging_variant_matrix_rows.csv:Exterior 2:77:135cc0073d|staging_variant_matrix_rows.csv:Exterior 2:77:6c889d25c8|staging_variant_matrix_rows.csv:Exterior 2:77:7f8dbf9fab|staging_variant_matrix_rows.csv:Exterior 2:77:96bc6efb9a|staging_variant_matrix_rows.csv:Exterior 2:77:a7becf98c8
prop_grand_sport_exterior_d86,proposal_only,grand_sport,exterior,Exterior,Exterior,"Convertible top, Carbon Flash-painted nacelles and body-color roof","Convertible top, Carbon Flash-painted nacelles and body-color roof","Convertible top, Carbon Flash-painted nacelles and body-color roof
1. Not available with exterior color (GBA) Black.","Convertible top, Carbon Flash-painted nacelles and body-color roof
1. Not available with exterior color (GBA) Black.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:12:163de7e487|staging_variant_matrix_rows.csv:Exterior 2:12:b68b131be6|staging_variant_matrix_rows.csv:Exterior 2:12:cb49013cc2|staging_variant_matrix_rows.csv:Exterior 2:12:deefd58b20|staging_variant_matrix_rows.csv:Exterior 2:12:ed4532c204|staging_variant_matrix_rows.csv:Exterior 2:12:efceec818d
prop_grand_sport_exterior_d84,proposal_only,grand_sport,exterior,Exterior,Exterior,"Convertible top, Carbon Flash-painted nacelles and roof","Convertible top, Carbon Flash-painted nacelles and roof","Convertible top, Carbon Flash-painted nacelles and roof
1. Not available with exterior color (GBA) Black.","Convertible top, Carbon Flash-painted nacelles and roof
1. Not available with exterior color (GBA) Black.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:11:1953b695f7|staging_variant_matrix_rows.csv:Exterior 2:11:4214eb85e7|staging_variant_matrix_rows.csv:Exterior 2:11:6c22587316|staging_variant_matrix_rows.csv:Exterior 2:11:9141326034|staging_variant_matrix_rows.csv:Exterior 2:11:bc7b045766|staging_variant_matrix_rows.csv:Exterior 2:11:dadcdb73d7
prop_grand_sport_exterior_ref_cm9_f1b5b5,proposal_only,grand_sport,exterior,Exterior,Exterior,"Convertible top, retractable, power-folding hard top, painted body-color roof, remote control (down only), includes power glass rear window with integral defogger","Convertible top, retractable, power-folding hard top, painted body-color roof, remote control (down only), includes power glass rear window with integral defogger","Convertible top, retractable, power-folding hard top, painted body-color roof, remote control (down only), includes power glass rear window with integral defogger","Convertible top, retractable, power-folding hard top, painted body-color roof, remote control (down only), includes power glass rear window with integral defogger",needs_review,staging_variant_matrix_rows.csv:Exterior 2:10:2a45d87fe0|staging_variant_matrix_rows.csv:Exterior 2:10:657294d6b9|staging_variant_matrix_rows.csv:Exterior 2:10:94e46dd64e|staging_variant_matrix_rows.csv:Exterior 2:10:c19ee2189f|staging_variant_matrix_rows.csv:Exterior 2:10:c477eb8e61|staging_variant_matrix_rows.csv:Exterior 2:10:eba521b2e7
prop_grand_sport_exterior_r8c,proposal_only,grand_sport,exterior,Exterior,Exterior,"Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN","Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN","Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN
1. Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels.","Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN
1. Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:13:148b7429cb|staging_variant_matrix_rows.csv:Exterior 2:13:3efe8ea430|staging_variant_matrix_rows.csv:Exterior 2:13:55ac34e07e|staging_variant_matrix_rows.csv:Exterior 2:13:8e3575ca24|staging_variant_matrix_rows.csv:Exterior 2:13:dc3e2de8b1|staging_variant_matrix_rows.csv:Exterior 2:13:f0102efd53
prop_grand_sport_exterior_pin,proposal_only,grand_sport,exterior,Exterior,Exterior,Customer VIN ending reservation,Customer VIN ending reservation,"Customer VIN ending reservation
1. This option is subject to restrictions and approval. NOT AVAILABLE on all VINs. Available on SOLD orders only.","Customer VIN ending reservation
1. This option is subject to restrictions and approval. NOT AVAILABLE on all VINs. Available on SOLD orders only.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:14:2cf7194a2f|staging_variant_matrix_rows.csv:Exterior 2:14:4495f10d47|staging_variant_matrix_rows.csv:Exterior 2:14:4c9fdd9ae1|staging_variant_matrix_rows.csv:Exterior 2:14:6a5e3fc345|staging_variant_matrix_rows.csv:Exterior 2:14:a1e43497d9|staging_variant_matrix_rows.csv:Exterior 2:14:b5e31be130
prop_grand_sport_exterior_norpo_9404c2ff,proposal_only,grand_sport,exterior,Exterior,Exterior,Daytime running lamps,Daytime running lamps,Daytime running lamps,Daytime running lamps,needs_review,staging_variant_matrix_rows.csv:Exterior 2:15:154a6d616b|staging_variant_matrix_rows.csv:Exterior 2:15:2df7bae800|staging_variant_matrix_rows.csv:Exterior 2:15:9d8961e1a5|staging_variant_matrix_rows.csv:Exterior 2:15:a3421b7d67|staging_variant_matrix_rows.csv:Exterior 2:15:b62f2a86b4|staging_variant_matrix_rows.csv:Exterior 2:15:ca2fda90a2
prop_grand_sport_exterior_duw,proposal_only,grand_sport,exterior,Exterior,Exterior,Edge Blue Full Length Dual Racing Stripes,Edge Blue Full Length Dual Racing Stripes,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.","Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:85:48c49c407b|staging_variant_matrix_rows.csv:Exterior 2:85:5350f8a58a|staging_variant_matrix_rows.csv:Exterior 2:85:69223baa97|staging_variant_matrix_rows.csv:Exterior 2:85:6f3a40447a|staging_variant_matrix_rows.csv:Exterior 2:85:701d88cff5|staging_variant_matrix_rows.csv:Exterior 2:85:9de6cba5da
prop_grand_sport_exterior_dsy,proposal_only,grand_sport,exterior,Exterior,Exterior,Edge Orange Full Length Dual Racing Stripes,Edge Orange Full Length Dual Racing Stripes,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.","Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:87:82434b09b8|staging_variant_matrix_rows.csv:Exterior 2:87:b524638897|staging_variant_matrix_rows.csv:Exterior 2:87:b74490d6b7|staging_variant_matrix_rows.csv:Exterior 2:87:befb913eed|staging_variant_matrix_rows.csv:Exterior 2:87:c2260ad1eb|staging_variant_matrix_rows.csv:Exterior 2:87:d59ce5b3a7
prop_grand_sport_exterior_dsz,proposal_only,grand_sport,exterior,Exterior,Exterior,Edge Red Full Length Dual Racing Stripes,Edge Red Full Length Dual Racing Stripes,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.","Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:88:0f35c5632e|staging_variant_matrix_rows.csv:Exterior 2:88:1292c303ce|staging_variant_matrix_rows.csv:Exterior 2:88:25c4ab982c|staging_variant_matrix_rows.csv:Exterior 2:88:368eecaa7c|staging_variant_matrix_rows.csv:Exterior 2:88:3a6022ae5a|staging_variant_matrix_rows.csv:Exterior 2:88:87fce51bcc
prop_grand_sport_exterior_edu,proposal_only,grand_sport,exterior,Exterior,Exterior,"Exterior accents, Carbon Flash and body-color; body-color side vents and front splitter, Carbon Flash-painted rockers and front/rear grille accents","Exterior accents, Carbon Flash and body-color; body-color side vents and front splitter, Carbon Flash-painted rockers and front/rear grille accents","Exterior accents, Carbon Flash and body-color; body-color side vents and front splitter, Carbon Flash-painted rockers and front/rear grille accents
1. Front splitter is not body-color when (CFV/CFZ) ground effects is also ordered. 
2. Tonneau grille is Carbon Flash-painted. Front splitter is not body-color when (CFV/CFZ) ground effects is also ordered.","Exterior accents, Carbon Flash and body-color; body-color side vents and front splitter, Carbon Flash-painted rockers and front/rear grille accents
1. Front splitter is not body-color when (CFV/CFZ) ground effects is also ordered. 
2. Tonneau grille is Carbon Flash-painted. Front splitter is not body-color when (CFV/CFZ) ground effects is also ordered.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:17:12203766ed|staging_variant_matrix_rows.csv:Exterior 2:17:64b46c390e|staging_variant_matrix_rows.csv:Exterior 2:17:7593bc9fcb|staging_variant_matrix_rows.csv:Exterior 2:17:88f91e4654|staging_variant_matrix_rows.csv:Exterior 2:17:9cf55a16f6|staging_variant_matrix_rows.csv:Exterior 2:17:b323d93ddb
prop_grand_sport_exterior_ref_efr_bc85ae,proposal_only,grand_sport,exterior,Exterior,Exterior,"Exterior accents, Carbon Flash, side vents, rockers, splitter and front/rear grille accents","Exterior accents, Carbon Flash, side vents, rockers, splitter and front/rear grille accents","Exterior accents, Carbon Flash, side vents, rockers, splitter and front/rear grille accents
1. Rockers and splitters are not Carbon Flash when (CFV) visible carbon fiber ground effects is also ordered.
2. Also includes tonneau grille. Rockers and splitters are not Carbon Flash when (CFV) visible carbon fiber ground effects is also ordered.","Exterior accents, Carbon Flash, side vents, rockers, splitter and front/rear grille accents
1. Rockers and splitters are not Carbon Flash when (CFV) visible carbon fiber ground effects is also ordered.
2. Also includes tonneau grille. Rockers and splitters are not Carbon Flash when (CFV) visible carbon fiber ground effects is also ordered.",needs_review,staging_variant_matrix_rows.csv:Exterior 2:16:0e61ca6d90|staging_variant_matrix_rows.csv:Exterior 2:16:153be5bcbf|staging_variant_matrix_rows.csv:Exterior 2:16:7a05dac85c|staging_variant_matrix_rows.csv:Exterior 2:16:9f87673c29|staging_variant_matrix_rows.csv:Exterior 2:16:e433e4ef25|staging_variant_matrix_rows.csv:Exterior 2:16:fc6f9f9d71
prop_grand_sport_exterior_e60,proposal_only,grand_sport,exterior,Exterior,Exterior,"Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system","Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system","Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system","Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:18:1d6e18c673|staging_variant_matrix_rows.csv:Exterior 2:18:d5c402bcc7|staging_variant_matrix_rows.csv:Exterior 2:18:db19b5ca87|staging_variant_matrix_rows.csv:Exterior 2:18:e82de0e3d2|staging_variant_matrix_rows.csv:Exterior 2:18:e893135134|staging_variant_matrix_rows.csv:Exterior 2:18:f98f7a1d67
prop_grand_sport_exterior_norpo_ec6577f9,proposal_only,grand_sport,exterior,Exterior,Exterior,"Glass, Solar-Ray light-tinted","Glass, Solar-Ray light-tinted","Glass, Solar-Ray light-tinted","Glass, Solar-Ray light-tinted",needs_review,staging_variant_matrix_rows.csv:Exterior 2:19:2a36b4d533|staging_variant_matrix_rows.csv:Exterior 2:19:61a1fcbfca|staging_variant_matrix_rows.csv:Exterior 2:19:6b3aaf862f|staging_variant_matrix_rows.csv:Exterior 2:19:7dc2a8bf0a|staging_variant_matrix_rows.csv:Exterior 2:19:ca9fef37ea|staging_variant_matrix_rows.csv:Exterior 2:19:de48ae3a99
prop_grand_sport_exterior_z15,proposal_only,grand_sport,exterior,Exterior,Exterior,"Grand Sport Heritage Graphics, includes Grand Sport Heritage Hash Marks available in (17A) Blade Silver, (20A) Admiral Blue, (55A) Competition Yellow, (75A) Torch Red, (97A) Carbon Flash, and (DX4) Red Mist","Grand Sport Heritage Graphics, includes Grand Sport Heritage Hash Marks available in (17A) Blade Silver, (20A) Admiral Blue, (55A) Competition Yellow, (75A) Torch Red, (97A) Carbon Flash, and (DX4) Red Mist","Grand Sport Heritage Graphics, includes Grand Sport Heritage Hash Marks available in (17A) Blade Silver, (20A) Admiral Blue, (55A) Competition Yellow, (75A) Torch Red, (97A) Carbon Flash, and (DX4) Red Mist
1. Requires one of the following Grand Sport Heritage Hash Marks: (17A) Blade Silver, (20A) Admiral Blue, (55A) Competition Yellow, (75A) Torch Red, (97A) Carbon Flash, and (DX4) Red Mist. Only additional stripes or graphics available with Z15 are (DMU/DMV/DMW/DMX/DMY) Grand Sport Heritage Center Stripes.","Grand Sport Heritage Graphics, includes Grand Sport Heritage Hash Marks available in (17A) Blade Silver, (20A) Admiral Blue, (55A) Competition Yellow, (75A) Torch Red, (97A) Carbon Flash, and (DX4) Red Mist
1. Requires one of the following Grand Sport Heritage Hash Marks: (17A) Blade Silver, (20A) Admiral Blue, (55A) Competition Yellow, (75A) Torch Red, (97A) Carbon Flash, and (DX4) Red Mist. Only additional stripes or graphics available with Z15 are (DMU/DMV/DMW/DMX/DMY) Grand Sport Heritage Center Stripes.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:5:857e0f051f|staging_variant_matrix_rows.csv:Exterior 2:5:9131a6f16f|staging_variant_matrix_rows.csv:Exterior 2:5:b9f0d70e0e|staging_variant_matrix_rows.csv:Exterior 2:5:c753644a4d|staging_variant_matrix_rows.csv:Exterior 2:5:e2431a7f91|staging_variant_matrix_rows.csv:Exterior 2:5:ffea218ca5
prop_grand_sport_exterior_z25,proposal_only,grand_sport,exterior,Exterior,Exterior,"Grand Sport Launch Edition, includes (EL9) Santorini Blue Dipped interior with Torch Red accents and special quilting, (3F9) Torch Red seat belts, unique floor mats with Corvette silhouette, embossed headrests, and waterfall plaque with ""Launch Edition""","Grand Sport Launch Edition, includes (EL9) Santorini Blue Dipped interior with Torch Red accents and special quilting, (3F9) Torch Red seat belts, unique floor mats with Corvette silhouette, embossed headrests, and waterfall plaque with ""Launch Edition""","Grand Sport Launch Edition, includes (EL9) Santorini Blue Dipped interior with Torch Red accents and special quilting, (3F9) Torch Red seat belts, unique floor mats with Corvette silhouette, embossed headrests, and waterfall plaque with ""Launch Edition""","Grand Sport Launch Edition, includes (EL9) Santorini Blue Dipped interior with Torch Red accents and special quilting, (3F9) Torch Red seat belts, unique floor mats with Corvette silhouette, embossed headrests, and waterfall plaque with ""Launch Edition""",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:4:83c9ec4e7b|staging_variant_matrix_rows.csv:Exterior 2:4:8da8e686d3|staging_variant_matrix_rows.csv:Exterior 2:4:98efc2bce7|staging_variant_matrix_rows.csv:Exterior 2:4:a1a99f7c5e|staging_variant_matrix_rows.csv:Exterior 2:4:cd2a9a2aba|staging_variant_matrix_rows.csv:Exterior 2:4:e709fc025b
prop_grand_sport_exterior_cfz,proposal_only,grand_sport,exterior,Exterior,Exterior,"Ground effects, carbon fiber, Carbon Flash-painted","Ground effects, carbon fiber, Carbon Flash-painted","Ground effects, carbon fiber, Carbon Flash-painted
1. Included with (T0F) Carbon Flash-painted Carbon Fiber Aero Package.","Ground effects, carbon fiber, Carbon Flash-painted
1. Included with (T0F) Carbon Flash-painted Carbon Fiber Aero Package.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:20:4954ebf330|staging_variant_matrix_rows.csv:Exterior 2:20:7c953c878c|staging_variant_matrix_rows.csv:Exterior 2:20:8ba3dfeb1f|staging_variant_matrix_rows.csv:Exterior 2:20:a341465418|staging_variant_matrix_rows.csv:Exterior 2:20:abc0b7566a|staging_variant_matrix_rows.csv:Exterior 2:20:f3e5d702fd
prop_grand_sport_exterior_cfv,proposal_only,grand_sport,exterior,Exterior,Exterior,"Ground effects, visible carbon fiber","Ground effects, visible carbon fiber","Ground effects, visible carbon fiber
1. Not available at this time.","Ground effects, visible carbon fiber
1. Not available at this time.",proposal_only,staging_variant_matrix_rows.csv:Exterior 2:21:2c3005f04b|staging_variant_matrix_rows.csv:Exterior 2:21:33bfc2b0b0|staging_variant_matrix_rows.csv:Exterior 2:21:8af3460b7f|staging_variant_matrix_rows.csv:Exterior 2:21:8f3b3fb381|staging_variant_matrix_rows.csv:Exterior 2:21:c9d3a05604|staging_variant_matrix_rows.csv:Exterior 2:21:f875fae03c
