source_ref_id,source_sheet,source_row,guide_family,model_key,model_key_confidence,price_block_label,raw_values,notes,review_status
staging_price_rows.csv:Price Schedule:153:74c44d9031,Price Schedule,153,corvette,,,raw_price_schedule_row,"["""",""VPO"",""Tech Bronze Rear Hash Graphic"","""",""575"",""0"",""575"",""523.25"",""506"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:154:1838d17ead,Price Schedule,154,corvette,,,raw_price_schedule_row,"["""",""VPW"",""Jake C8.R Rear Hash Graphic"",""Z06"",""575"",""0"",""575"",""523.25"",""506"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:155:ebafb81185,Price Schedule,155,corvette,,,raw_price_schedule_row,"["""",""VQK"",""Splash Guards in Black"",""Stingray"",""395"",""0"",""395"",""359.45"",""347.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:156:ceb357c322,Price Schedule,156,corvette,,,raw_price_schedule_row,"["""",""VTB"",""Rear Fascia/Roof Storage Protector in Black with Crossed Flag Logo"","""",""150"",""0"",""150"",""136.5"",""132"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:157:fdceb7bdd3,Price Schedule,157,corvette,,,raw_price_schedule_row,"["""",""VUP"",""Engine Bay Closeout Graphics"","""",""575"",""0"",""575"",""523.25"",""506"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:158:2aa4ecb4d7,Price Schedule,158,corvette,,,raw_price_schedule_row,"["""",""VWD"",""Stingray R Themed Center Caps"",""Stingray"",""250"",""0"",""250"",""227.5"",""220"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:159:9684c49d51,Price Schedule,159,corvette,,,raw_price_schedule_row,"["""",""VWE"",""Front Grille Protection Screens"",""Stingray"",""695"",""0"",""695"",""632.45"",""611.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:160:42eef27ac0,Price Schedule,160,corvette,,,raw_price_schedule_row,"["""",""VWE"",""Front Grille Protection Screens"","""",""950"",""0"",""950"",""864.5"",""836"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:161:d362511422,Price Schedule,161,corvette,,,raw_price_schedule_row,"["""",""VWT"",""Insect Protection Grille Screen"","""",""795"",""0"",""795"",""723.45"",""699.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:162:6b7da90a55,Price Schedule,162,corvette,,,raw_price_schedule_row,"["""",""VYW"",""Premium Carpeted Floor Mats"","""",""275"",""0"",""275"",""250.25"",""242"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:163:a6f5da62ea,Price Schedule,163,corvette,,,raw_price_schedule_row,"["""",""W2D"",""Cargo Net Set"","""",""125"",""0"",""125"",""113.75"",""110"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:164:4633332884,Price Schedule,164,corvette,,,raw_price_schedule_row,"["""",""WKQ"",""Premium Indoor Car Cover in Black with Crossed Flags Logo and Access Panels"",""Stingray"",""495"",""0"",""495"",""450.45"",""435.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:165:268302899a,Price Schedule,165,corvette,,,raw_price_schedule_row,"["""",""WKR"",""GT3.R, fully rendered, Premium indoor car cover"","""",""1275"",""0"",""1275"",""1160.25"",""1122"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:166:631a5a011d,Price Schedule,166,corvette,,,raw_price_schedule_row,"["""",""WKS"",""Premium Indoor Car Cover, Galvanized Cool with Z06 Logo"",""Z06"",""495"",""0"",""495"",""450.45"",""435.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:167:6ad6ccef4e,Price Schedule,167,corvette,,,raw_price_schedule_row,"["""",""Exhaust Systems:"","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:168:3550eee1ad,Price Schedule,168,corvette,,,raw_price_schedule_row,"["""",""NWI"",""Bright Exhaust Tips"",""Requires (WUB) center quad exhaust system"",""395"",""0"",""395"",""359.45"",""347.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:169:cfaaeb3e5f,Price Schedule,169,corvette,,,raw_price_schedule_row,"["""",""WUB"",""Exhaust, quad center exit"","""",""1995"",""0"",""1995"",""1815.45"",""1755.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:170:a85358c1f2,Price Schedule,170,corvette,,,raw_price_schedule_row,"["""",""Exterior Appearance:"","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:171:aeea35127d,Price Schedule,171,corvette,,,raw_price_schedule_row,"["""",""B6P"",""Coupe Engine Appearance Package"","""",""1895"",""0"",""1895"",""1724.45"",""1667.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:172:c24ed4c3ea,Price Schedule,172,corvette,,,raw_price_schedule_row,"["""",""BC4"",""LS6 engine cover, Blue"",""Convertible requires ZZ3; Coupes with B6P"",""595"",""0"",""595"",""541.45"",""523.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:173:ceb8ae0c5a,Price Schedule,173,corvette,,,raw_price_schedule_row,"["""",""BC4"",""LS6 engine cover, Blue"",""Coupes without B6P"",""695"",""0"",""695"",""632.45"",""611.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:174:8c0f2e66cf,Price Schedule,174,corvette,,,raw_price_schedule_row,"["""",""BCP"",""LS6 engine cover, Edge Red"",""Convertible requires ZZ3; Coupes with B6P"",""595"",""0"",""595"",""541.45"",""523.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:175:5428cd95a1,Price Schedule,175,corvette,,,raw_price_schedule_row,"["""",""BCP"",""LS6 engine cover, Edge Red"",""Coupes without B6P"",""695"",""0"",""695"",""632.45"",""611.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:176:e90446f2ff,Price Schedule,176,corvette,,,raw_price_schedule_row,"["""",""BCS"",""LS6 engine cover, Sterling Silver-painted"",""Convertible requires ZZ3; Coupes with B6P"",""595"",""0"",""595"",""541.45"",""523.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:177:0352eee7d6,Price Schedule,177,corvette,,,raw_price_schedule_row,"["""",""BCS"",""LS6 engine cover, Sterling Silver-painted"",""Coupes without B6P"",""695"",""0"",""695"",""632.45"",""611.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:178:fbb27c25f9,Price Schedule,178,corvette,,,raw_price_schedule_row,"["""",""BCW"",""Engine Intake Cover - Red"",""Z06 w/ZZ3 / Z06 Coupe w/B6P"",""895"",""0"",""895"",""814.45"",""787.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:179:e62da1d5c3,Price Schedule,179,corvette,,,raw_price_schedule_row,"["""",""BCW"",""Engine Intake Cover - Red"",""Coupe w/o B6P"",""995"",""0"",""995"",""905.45"",""875.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:180:772571a752,Price Schedule,180,corvette,,,raw_price_schedule_row,"["""",""CBF"",""Rockers and splitter, body-color"",""Z06 Only, Not Available with CFV/CFZ or GBA"",""495"",""0"",""495"",""450.45"",""435.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:181:9d8c11ad33,Price Schedule,181,corvette,,,raw_price_schedule_row,"["""",""CFL"",""Ground effects, extended front splitter"","""",""995"",""0"",""995"",""905.45"",""875.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:182:97729a4e12,Price Schedule,182,corvette,,,raw_price_schedule_row,"["""",""CFV"",""Ground effects, visible carbon fiber"",""Std on ZR1 and ZR1X"",""4495"",""0"",""4495"",""4090.45"",""3955.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:183:6e653d7cb5,Price Schedule,183,corvette,,,raw_price_schedule_row,"["""",""CFZ"",""Carbon Fiber, Carbon Flash Painted Ground Effects"","""",""3495"",""0"",""3495"",""3180.45"",""3075.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:184:93b498cc1f,Price Schedule,184,corvette,,,raw_price_schedule_row,"["""",""D3V"",""Engine Lighting"",""Coupe Only"",""195"",""0"",""195"",""177.45"",""171.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:185:e8aafaf6af,Price Schedule,185,corvette,,,raw_price_schedule_row,"["""",""EDU"",""Carbon Flash and body-color exterior accents"","""",""995"",""0"",""995"",""905.45"",""875.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:186:e19b0e5211,Price Schedule,186,corvette,,,raw_price_schedule_row,"["""",""EFY"",""Exterior accents, body-color, side vents, rockers, splitter and front/rear grille accents"","""",""995"",""0"",""995"",""905.45"",""875.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:187:2e0f1dadf5,Price Schedule,187,corvette,,,raw_price_schedule_row,"["""",""ETV"",""Exterior Trim; carbon fiber split window trim, painted body-color"",""ZR1/ZR1X Only"",""995"",""0"",""995"",""905.45"",""875.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:188:6b68a50ca6,Price Schedule,188,corvette,,,raw_price_schedule_row,"["""",""EYK"",""Chrome Exterior Badge Package"","""",""395"",""0"",""395"",""359.45"",""347.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:189:326fd5aa96,Price Schedule,189,corvette,,,raw_price_schedule_row,"["""",""T0F"",""Carbon Fiber Aero Package, Carbon Flash-painted,"",""Includes CFZ Ground Effects"",""8995"",""0"",""8995"",""8185.45"",""7915.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:190:9711892e8e,Price Schedule,190,corvette,,,raw_price_schedule_row,"["""",""T0G"",""Carbon Aero Package - Visible Carbon Fiber"",""Includes CFV Ground Effects"",""10995"",""0"",""10995"",""10005.45"",""9675.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:191:3e831359a4,Price Schedule,191,corvette,,,raw_price_schedule_row,"["""",""TOM"",""Carbon Fiber Aero Package - Visible Carbon Fiber"",""ZR1/ZR1X Only"",""12995"",""0"",""12995"",""11825.45"",""11435.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:192:ab4138e33b,Price Schedule,192,corvette,,,raw_price_schedule_row,"["""",""ZYC"",""Carbon Flash Metallic Painted Outside Mirrors"",""Includes spoiler as well when the vehicle is equipped with painted spoiler"",""295"",""0"",""295"",""268.45"",""259.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:193:9e7b831d16,Price Schedule,193,corvette,,,raw_price_schedule_row,"["""",""ZZ3"",""Convertible Engine Appearance Package"","""",""1195"",""0"",""1195"",""1087.45"",""1051.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:194:53e93aefb9,Price Schedule,194,corvette,,,raw_price_schedule_row,"["""",""Front License Plate Bracket:"","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:195:1e93eac20d,Price Schedule,195,corvette,,,raw_price_schedule_row,"["""",""VK3"",""Front License Plate Bracket"",""&R7E"",""40"",""0"",""40"",""36.4"",""35.2"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:196:1a57097d9d,Price Schedule,196,corvette,,,raw_price_schedule_row,"["""",""Gas Guzzler Tax"","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:197:b1ab8a0840,Price Schedule,197,corvette,,,raw_price_schedule_row,"["""",""R8E"",""Gas Guzzler Tax"",""TBD"",""0"",""0"",""0"",""0"",""0"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:198:e3cac06e7a,Price Schedule,198,corvette,,,raw_price_schedule_row,"["""",""Interior Trim:"","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:199:cacc1d68d1,Price Schedule,199,corvette,,,raw_price_schedule_row,"["""",""36S"",""Yellow Custom Leather Stitch"",""Requires Jet Black Interior"",""495"",""0"",""495"",""450.45"",""435.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:200:f870222dcf,Price Schedule,200,corvette,,,raw_price_schedule_row,"["""",""379"",""Orange Seat Belts"",""Std with HUW/HUX Habanero Interiors"",""595"",""0"",""595"",""541.45"",""523.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:201:76b41e3bd6,Price Schedule,201,corvette,,,raw_price_schedule_row,"["""",""37S"",""Custom Blue Leather Stitching"",""requires Jet Black Interior"",""495"",""0"",""495"",""450.45"",""435.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:202:cbc8ba5bc8,Price Schedule,202,corvette,,,raw_price_schedule_row,"["""",""38S"",""Adrenaline Red Custom Leather Stitch"",""requires Jet Black or Adrenaline Red/Jack Black Interior"",""495"",""0"",""495"",""450.45"",""435.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:203:8aa38442b3,Price Schedule,203,corvette,,,raw_price_schedule_row,"["""",""3A9"",""Santorini Blue Seat Belts"",""Std with HT8 and HAG Interior"",""595"",""0"",""595"",""541.45"",""523.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:204:9b50e08a19,Price Schedule,204,corvette,,,raw_price_schedule_row,"["""",""3F9"",""Torch Red Seat Belts"",""Std with HNK Interior"",""595"",""0"",""595"",""541.45"",""523.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:205:a4acfa0a5c,Price Schedule,205,corvette,,,raw_price_schedule_row,"["""",""3M9"",""Yellow Seat Belts"","""",""595"",""0"",""595"",""541.45"",""523.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:206:97e2cbf985,Price Schedule,206,corvette,,,raw_price_schedule_row,"["""",""3N9"",""Tan Seat Belts"",""Std with HZN and HUF"",""595"",""0"",""595"",""541.45"",""523.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:207:9063f2b744,Price Schedule,207,corvette,,,raw_price_schedule_row,"["""",""BAZ"",""Stealth Interior Trim Package; Dark finish aluminum trim"",""2LT/LZ or 3LT/3LZ"",""695"",""0"",""695"",""632.45"",""611.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:208:a6f211d59a,Price Schedule,208,corvette,,,raw_price_schedule_row,"["""",""DY0"",""Carbon Fiber Display hood"",""located above Driver Information Center Display, 3LZ; Std on ZR1/ZR1X"",""795"",""0"",""795"",""723.45"",""699.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:209:801624ad90,Price Schedule,209,corvette,,,raw_price_schedule_row,"["""",""FA5"",""Carbon Fiber Cluster-Surround and Console, Door Switch Plates"",""2LT/LZ or 3LT/LZ"",""1795"",""0"",""1795"",""1633.45"",""1579.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:210:d98689fe50,Price Schedule,210,corvette,,,raw_price_schedule_row,"["""",""FA6"",""Carbon fiber instrument panel trim, Cluster -surround and Console/door inserts"",""3LZ only"",""5295"",""0"",""5295"",""4818.45"",""4659.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:211:a3accde417,Price Schedule,211,corvette,,,raw_price_schedule_row,"["""",""N26"",""Sueded Microfiber-Wrapped Steering Wheel"",""N/A on 3LZ"",""695"",""0"",""695"",""632.45"",""611.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:212:1e4ef06b4f,Price Schedule,212,corvette,,,raw_price_schedule_row,"["""",""N2Z"",""Carbon fiber and sueded microfiber-wrapped Steering Wheel"",""3LZ only"",""895"",""0"",""895"",""814.45"",""787.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:213:d392bab376,Price Schedule,213,corvette,,,raw_price_schedule_row,"["""",""TU7"",""Two-Tone Seats"",""2LT/LZ or 3LT/LZ"",""595"",""0"",""595"",""541.45"",""523.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:214:ad88a56afd,Price Schedule,214,corvette,,,raw_price_schedule_row,"["""",""Paint:"","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:215:9f62f55a79,Price Schedule,215,corvette,,,raw_price_schedule_row,"["""",""G26"",""Sebring Orange Tintcoat"","""",""995"",""0"",""995"",""905.45"",""875.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:216:2b59404ea0,Price Schedule,216,corvette,,,raw_price_schedule_row,"["""",""G4Z"",""Roswell Green Metallic"","""",""500"",""0"",""500"",""455"",""440"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:217:08f7df2a33,Price Schedule,217,corvette,,,raw_price_schedule_row,"["""",""GBK"",""Competition Yellow Tintcoat"","""",""995"",""0"",""995"",""905.45"",""875.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:218:dce7b0b05f,Price Schedule,218,corvette,,,raw_price_schedule_row,"["""",""GPH"",""Red Mist Metallic Tintcoat"","""",""995"",""0"",""995"",""905.45"",""875.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:219:56f837481d,Price Schedule,219,corvette,,,raw_price_schedule_row,"["""",""GTR"",""Admiral Blue Metallic"","""",""500"",""0"",""500"",""455"",""440"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:220:b528d46cab,Price Schedule,220,corvette,,,raw_price_schedule_row,"["""",""Performance Package:"","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:221:3a7122e4d3,Price Schedule,221,corvette,,,raw_price_schedule_row,"["""",""FEB"",""Z52 Sport Performance Package"",""Grand Sport only"",""3500"",""0"",""3500"",""3185"",""3080"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:222:65542c916b,Price Schedule,222,corvette,,,raw_price_schedule_row,"["""",""FEY"",""Z52 Track Performance Package"",""Grand Sport Only"",""20695"",""0"",""20695"",""18832.45"",""18211.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:223:3cf892f4ce,Price Schedule,223,corvette,,,raw_price_schedule_row,"["""",""Z07"",""Z06 Ultimate Performance Package"",""Requires T0F or T0G"",""9500"",""0"",""9500"",""8645"",""8360"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:224:685453aa12,Price Schedule,224,corvette,,,raw_price_schedule_row,"["""",""Z25"",""Grand Sport Launch Edition"",""Grand Sport /Grand Sport X 3LT only"",""1995"",""0"",""1995"",""1815.45"",""1755.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:225:546f09c2f7,Price Schedule,225,corvette,,,raw_price_schedule_row,"["""",""Z51"",""Z51 Performance Package"",""Stingray"",""5395"",""0"",""5395"",""4909.45"",""4747.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:226:415c8efcda,Price Schedule,226,corvette,,,raw_price_schedule_row,"["""",""ZER"",""Performance Package"",""Grand Sport X"",""500"",""0"",""500"",""455"",""440"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
