artifact_schema_version,source_workbook_sha256,model_key,group_type,group_id,current_fallback_label,source_sheet_row,active,customer_visible,audience,resolved_step_section,selection_behavior,member_count,members_ordered,notes,proposed_display_label,review_status,reviewer_note
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dpt_excludes_any_a11da78c868a,DPT Carbon Flash/Silver Racing Stripes: excludes_any,grand_sport_x_rule_groups!10,TRUE,FALSE,manager,sec_jake_001,excludes_any,2,source DPT Carbon Flash/Silver Racing Stripes; targets SHT Tech Bronze Jake Hood Graphic; SNE Jake Hood Graphic,Ingest typed comparator proposal confirmation,DPT Carbon Flash/Silver Racing Stripes — Jake Hood Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dpt_excludes_any_d2c54fb4969b,DPT Carbon Flash/Silver Racing Stripes: excludes_any,grand_sport_x_rule_groups!11,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DPT Carbon Flash/Silver Racing Stripes; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,DPT Carbon Flash/Silver Racing Stripes — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dsy_excludes_any_d2babd95ee7d,DSY Edge Orange Racing Stripes: excludes_any,grand_sport_x_rule_groups!12,TRUE,FALSE,manager,sec_jake_001,excludes_any,2,source DSY Edge Orange Racing Stripes; targets SHT Tech Bronze Jake Hood Graphic; SNE Jake Hood Graphic,Ingest typed comparator proposal confirmation,DSY Edge Orange Racing Stripes — Jake Hood Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dsy_excludes_any_d5ceed8abc92,DSY Edge Orange Racing Stripes: excludes_any,grand_sport_x_rule_groups!13,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DSY Edge Orange Racing Stripes; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,DSY Edge Orange Racing Stripes — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dsz_excludes_any_f155d35085ec,DSZ Edge Red Racing Stripes: excludes_any,grand_sport_x_rule_groups!14,TRUE,FALSE,manager,sec_jake_001,excludes_any,2,source DSZ Edge Red Racing Stripes; targets SHT Tech Bronze Jake Hood Graphic; SNE Jake Hood Graphic,Ingest typed comparator proposal confirmation,DSZ Edge Red Racing Stripes — Jake Hood Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dsz_excludes_any_faf3811968a9,DSZ Edge Red Racing Stripes: excludes_any,grand_sport_x_rule_groups!15,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DSZ Edge Red Racing Stripes; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,DSZ Edge Red Racing Stripes — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dt0_excludes_any_c98fc7b8e3ef,DT0 Competition Yellow Racing Stripes: excludes_any,grand_sport_x_rule_groups!16,TRUE,FALSE,manager,sec_jake_001,excludes_any,2,source DT0 Competition Yellow Racing Stripes; targets SHT Tech Bronze Jake Hood Graphic; SNE Jake Hood Graphic,Ingest typed comparator proposal confirmation,DT0 Competition Yellow Racing Stripes — Jake Hood Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dt0_excludes_any_ea411b392043,DT0 Competition Yellow Racing Stripes: excludes_any,grand_sport_x_rule_groups!17,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DT0 Competition Yellow Racing Stripes; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,DT0 Competition Yellow Racing Stripes — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dth_excludes_any_77b6e2847689,DTH Carbon Flash Metallic Racing Stripes: excludes_any,grand_sport_x_rule_groups!18,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DTH Carbon Flash Metallic Racing Stripes; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,DTH Carbon Flash Metallic Racing Stripes — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dth_excludes_any_e136eb3a8eda,DTH Carbon Flash Metallic Racing Stripes: excludes_any,grand_sport_x_rule_groups!19,TRUE,FALSE,manager,sec_jake_001,excludes_any,2,source DTH Carbon Flash Metallic Racing Stripes; targets SHT Tech Bronze Jake Hood Graphic; SNE Jake Hood Graphic,Ingest typed comparator proposal confirmation,DTH Carbon Flash Metallic Racing Stripes — Jake Hood Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dub_excludes_any_3b70d8743ca9,DUB Sterling Silver Racing Stripes: excludes_any,grand_sport_x_rule_groups!20,TRUE,FALSE,manager,sec_jake_001,excludes_any,2,source DUB Sterling Silver Racing Stripes; targets SHT Tech Bronze Jake Hood Graphic; SNE Jake Hood Graphic,Ingest typed comparator proposal confirmation,DUB Sterling Silver Racing Stripes — Jake Hood Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dub_excludes_any_733d1232a80c,DUB Sterling Silver Racing Stripes: excludes_any,grand_sport_x_rule_groups!21,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DUB Sterling Silver Racing Stripes; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,DUB Sterling Silver Racing Stripes — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_due_excludes_any_03f04853fdcf,DUE Santorini Blue/Carbon Flash Racing Stripes: excludes_any,grand_sport_x_rule_groups!22,TRUE,FALSE,manager,sec_jake_001,excludes_any,2,source DUE Santorini Blue/Carbon Flash Racing Stripes; targets SHT Tech Bronze Jake Hood Graphic; SNE Jake Hood Graphic,Ingest typed comparator proposal confirmation,DUE Santorini Blue/Carbon Flash Racing Stripes — Jake Hood Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_due_excludes_any_2e1e846fd4ce,DUE Santorini Blue/Carbon Flash Racing Stripes: excludes_any,grand_sport_x_rule_groups!23,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DUE Santorini Blue/Carbon Flash Racing Stripes; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,DUE Santorini Blue/Carbon Flash Racing Stripes — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_duk_excludes_any_6cf775f69001,DUK Edge Red/Carbon Flash Racing Stripes: excludes_any,grand_sport_x_rule_groups!24,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DUK Edge Red/Carbon Flash Racing Stripes; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,DUK Edge Red/Carbon Flash Racing Stripes — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_duk_excludes_any_f243b10fb86e,DUK Edge Red/Carbon Flash Racing Stripes: excludes_any,grand_sport_x_rule_groups!25,TRUE,FALSE,manager,sec_jake_001,excludes_any,2,source DUK Edge Red/Carbon Flash Racing Stripes; targets SHT Tech Bronze Jake Hood Graphic; SNE Jake Hood Graphic,Ingest typed comparator proposal confirmation,DUK Edge Red/Carbon Flash Racing Stripes — Jake Hood Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dzu_excludes_any_7adc71f358d8,DZU Carbon Flash/Competition Yellow Stinger Stripe: excludes_any,grand_sport_x_rule_groups!26,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DZU Carbon Flash/Competition Yellow Stinger Stripe; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,DZU Carbon Flash/Competition Yellow Stinger Stripe — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dzu_excludes_any_985acc11b53e,DZU Carbon Flash/Competition Yellow Stinger Stripe: excludes_any,grand_sport_x_rule_groups!27,TRUE,FALSE,manager,sec_jake_001,excludes_any,2,source DZU Carbon Flash/Competition Yellow Stinger Stripe; targets SHT Tech Bronze Jake Hood Graphic; SNE Jake Hood Graphic,Ingest typed comparator proposal confirmation,DZU Carbon Flash/Competition Yellow Stinger Stripe — Jake Hood Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dzv_excludes_any_69cae05f1cfe,DZV Carbon Flash/Midnight Silver Stinger Stripe: excludes_any,grand_sport_x_rule_groups!28,TRUE,FALSE,manager,sec_jake_001,excludes_any,2,source DZV Carbon Flash/Midnight Silver Stinger Stripe; targets SHT Tech Bronze Jake Hood Graphic; SNE Jake Hood Graphic,Ingest typed comparator proposal confirmation,DZV Carbon Flash/Midnight Silver Stinger Stripe — Jake Hood Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dzv_excludes_any_a44bbdfaaf85,DZV Carbon Flash/Midnight Silver Stinger Stripe: excludes_any,grand_sport_x_rule_groups!29,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DZV Carbon Flash/Midnight Silver Stinger Stripe; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,DZV Carbon Flash/Midnight Silver Stinger Stripe — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dzx_excludes_any_8eb7137839ef,DZX Carbon Flash/Edge Red Stinger Stripe: excludes_any,grand_sport_x_rule_groups!30,TRUE,FALSE,manager,sec_jake_001,excludes_any,2,source DZX Carbon Flash/Edge Red Stinger Stripe; targets SHT Tech Bronze Jake Hood Graphic; SNE Jake Hood Graphic,Ingest typed comparator proposal confirmation,DZX Carbon Flash/Edge Red Stinger Stripe — Jake Hood Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dzx_excludes_any_f830aa822d8e,DZX Carbon Flash/Edge Red Stinger Stripe: excludes_any,grand_sport_x_rule_groups!31,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DZX Carbon Flash/Edge Red Stinger Stripe; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,DZX Carbon Flash/Edge Red Stinger Stripe — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_pda_excludes_any_191458a71598,PDA Jake C8.R Graphics Package: excludes_any,grand_sport_x_rule_groups!32,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source PDA Jake C8.R Graphics Package; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,PDA Jake C8.R Graphics Package — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_sht_excludes_any_ed76175b16f3,SHT Tech Bronze Jake Hood Graphic: excludes_any,grand_sport_x_rule_groups!33,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source SHT Tech Bronze Jake Hood Graphic; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,SHT Tech Bronze Jake Hood Graphic — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_sne_excludes_any_1102a28431ec,SNE Jake Hood Graphic: excludes_any,grand_sport_x_rule_groups!34,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source SNE Jake Hood Graphic; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,SNE Jake Hood Graphic — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_vpo_excludes_any_cb63cd4970bf,VPO Tech Bronze Jake C8.R Rear Hash Graphic: excludes_any,grand_sport_x_rule_groups!35,TRUE,FALSE,manager,sec_hash_001; sec_jake_001; sec_stri_001,excludes_any,4,source VPO Tech Bronze Jake C8.R Rear Hash Graphic; targets PDA Jake C8.R Graphics Package; SNE Jake Hood Graphic; VPW Jake C8.R Rear Hash Graphic; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,VPO Tech Bronze Jake C8.R Rear Hash Graphic — Jake Graphic and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_vpo_excludes_any_e4140e073049,VPO Tech Bronze Jake C8.R Rear Hash Graphic: excludes_any,grand_sport_x_rule_groups!36,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source VPO Tech Bronze Jake C8.R Rear Hash Graphic; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,VPO Tech Bronze Jake C8.R Rear Hash Graphic — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_vpw_excludes_any_84d1271c9187,VPW Jake C8.R Rear Hash Graphic: excludes_any,grand_sport_x_rule_groups!37,TRUE,FALSE,manager,sec_hash_001; sec_jake_001,excludes_any,2,source VPW Jake C8.R Rear Hash Graphic; targets SHT Tech Bronze Jake Hood Graphic; VPO Tech Bronze Jake C8.R Rear Hash Graphic,Ingest typed comparator proposal confirmation,VPW Jake C8.R Rear Hash Graphic — Jake Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_vpw_excludes_any_c8bc4a394620,VPW Jake C8.R Rear Hash Graphic: excludes_any,grand_sport_x_rule_groups!38,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source VPW Jake C8.R Rear Hash Graphic; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,VPW Jake C8.R Rear Hash Graphic — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,gsx_group_sfz_excludes_badge_and_stripe_choices,SFZ Dark Stealth Crossed Flags Emblems: excludes_any,grand_sport_x_rule_groups!39,TRUE,FALSE,manager,sec_badg_001; sec_gsce_001; sec_stri_001,excludes_any,19,source SFZ Dark Stealth Crossed Flags Emblems; targets EYK Chrome Exterior Badge Package; DPB Carbon Flash/Blue Racing Stripes; DPC Carbon Flash/Yellow Racing Stripes; DPG Carbon Flash/Orange Racing Stripes; DPL Carbon Flash/Red Racing Stripes; DPT Carbon Flash/Silver Racing Stripes; DSY Edge Orange Racing Stripes; DSZ Edge Red Racing Stripes; DT0 Competition Yellow Racing Stripes; DTC Royal Blue Racing Stripes; DTH Carbon Flash Metallic Racing Stripes; DUB Sterling Silver Racing Stripes; DUE Santorini Blue/Carbon Flash Racing Stripes; DUK Edge Red/Carbon Flash Racing Stripes; DMU Carbon Flash Center Stripe; DMV Blade Silver Center Stripe; DMW Arctic White Center Stripe; DMX Admiral Blue Center Stripe; DMY Red Mist Center Stripe,Workbook-owned grouped exclusion metadata.,SFZ Dark Stealth Crossed Flags Emblems — Badge and Stripe Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,gsx_group_pda_excludes_full_length_stripes,PDA Jake C8.R Graphics Package: excludes_any,grand_sport_x_rule_groups!40,TRUE,FALSE,manager,sec_stri_001,excludes_any,16,source PDA Jake C8.R Graphics Package; targets DPB Carbon Flash/Blue Racing Stripes; DPC Carbon Flash/Yellow Racing Stripes; DPG Carbon Flash/Orange Racing Stripes; DPL Carbon Flash/Red Racing Stripes; DPT Carbon Flash/Silver Racing Stripes; DSY Edge Orange Racing Stripes; DSZ Edge Red Racing Stripes; DT0 Competition Yellow Racing Stripes; DTC Royal Blue Racing Stripes; DTH Carbon Flash Metallic Racing Stripes; DUB Sterling Silver Racing Stripes; DUE Santorini Blue/Carbon Flash Racing Stripes; DUK Edge Red/Carbon Flash Racing Stripes; DZU Carbon Flash/Competition Yellow Stinger Stripe; DZV Carbon Flash/Midnight Silver Stinger Stripe; DZX Carbon Flash/Edge Red Stinger Stripe,Grand Sport parity for the canonical PDA stripe disclosure; includes GSX-only DTC and omits absent DUW.,PDA Jake C8.R Graphics Package — Full-Length Stripe Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,gsx_group_sne_excludes_full_length_stripes_and_jake_conflicts,SNE Jake Hood Graphic: excludes_any,grand_sport_x_rule_groups!41,TRUE,FALSE,manager,sec_hash_001; sec_jake_001; sec_stri_001,excludes_any,18,source SNE Jake Hood Graphic; targets DPB Carbon Flash/Blue Racing Stripes; DPC Carbon Flash/Yellow Racing Stripes; DPG Carbon Flash/Orange Racing Stripes; DPL Carbon Flash/Red Racing Stripes; DPT Carbon Flash/Silver Racing Stripes; DSY Edge Orange Racing Stripes; DSZ Edge Red Racing Stripes; DT0 Competition Yellow Racing Stripes; DTC Royal Blue Racing Stripes; DTH Carbon Flash Metallic Racing Stripes; DUB Sterling Silver Racing Stripes; DUE Santorini Blue/Carbon Flash Racing Stripes; DUK Edge Red/Carbon Flash Racing Stripes; DZU Carbon Flash/Competition Yellow Stinger Stripe; DZV Carbon Flash/Midnight Silver Stinger Stripe; DZX Carbon Flash/Edge Red Stinger Stripe; SHT Tech Bronze Jake Hood Graphic; VPO Tech Bronze Jake C8.R Rear Hash Graphic,Grand Sport parity for the canonical SNE disclosure; includes GSX-only DTC and omits absent DUW.,SNE Jake Hood Graphic — Stripe and Jake Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,gsx_group_sht_excludes_full_length_stripes_and_jake_conflicts,SHT Tech Bronze Jake Hood Graphic: excludes_any,grand_sport_x_rule_groups!42,TRUE,FALSE,manager,sec_hash_001; sec_jake_001; sec_stri_001,excludes_any,19,source SHT Tech Bronze Jake Hood Graphic; targets DPB Carbon Flash/Blue Racing Stripes; DPC Carbon Flash/Yellow Racing Stripes; DPG Carbon Flash/Orange Racing Stripes; DPL Carbon Flash/Red Racing Stripes; DPT Carbon Flash/Silver Racing Stripes; DSY Edge Orange Racing Stripes; DSZ Edge Red Racing Stripes; DT0 Competition Yellow Racing Stripes; DTC Royal Blue Racing Stripes; DTH Carbon Flash Metallic Racing Stripes; DUB Sterling Silver Racing Stripes; DUE Santorini Blue/Carbon Flash Racing Stripes; DUK Edge Red/Carbon Flash Racing Stripes; DZU Carbon Flash/Competition Yellow Stinger Stripe; DZV Carbon Flash/Midnight Silver Stinger Stripe; DZX Carbon Flash/Edge Red Stinger Stripe; PDA Jake C8.R Graphics Package; SNE Jake Hood Graphic; VPW Jake C8.R Rear Hash Graphic,Grand Sport parity for the canonical SHT disclosure; includes GSX-only DTC and omits absent DUW.,SHT Tech Bronze Jake Hood Graphic — Stripe and Jake Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,gsx_group_dtc_excludes_jake_hood_graphics,DTC Royal Blue Racing Stripes: excludes_any,grand_sport_x_rule_groups!43,TRUE,FALSE,manager,sec_jake_001,excludes_any,2,source DTC Royal Blue Racing Stripes; targets SHT Tech Bronze Jake Hood Graphic; SNE Jake Hood Graphic,GSX-only reverse stripe owner aligned to the Grand Sport per-stripe Jake-graphic topology.,DTC Royal Blue Racing Stripes — Jake Hood Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,gsx_group_cf8_excludes_stripe_choices,CF8 Electrochromic Dimming Roof Panel: excludes_any,grand_sport_x_rule_groups!44,TRUE,FALSE,manager,sec_gsce_001; sec_stri_001,excludes_any,18,source CF8 Electrochromic Dimming Roof Panel; targets DMU Carbon Flash Center Stripe; DMV Blade Silver Center Stripe; DMW Arctic White Center Stripe; DMX Admiral Blue Center Stripe; DMY Red Mist Center Stripe; DPB Carbon Flash/Blue Racing Stripes; DPC Carbon Flash/Yellow Racing Stripes; DPG Carbon Flash/Orange Racing Stripes; DPL Carbon Flash/Red Racing Stripes; DPT Carbon Flash/Silver Racing Stripes; DSY Edge Orange Racing Stripes; DSZ Edge Red Racing Stripes; DT0 Competition Yellow Racing Stripes; DTC Royal Blue Racing Stripes; DTH Carbon Flash Metallic Racing Stripes; DUB Sterling Silver Racing Stripes; DUE Santorini Blue/Carbon Flash Racing Stripes; DUK Edge Red/Carbon Flash Racing Stripes,GSX CF8 disclosure-backed full-length and Grand Sport center stripe conflicts; includes DTC and omits absent DUW.,CF8 Electrochromic Dimming Roof Panel — Stripe Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,stingray,exclusive,grp_ls6_engine_covers,Grp Ls6 Engine Covers,exclusive_groups!2,TRUE,TRUE,customer,sec_engi_001,single_within_group,4,BC7 Black LS6 Engine Cover; BCP Edge Red LS6 Engine Cover; BCS Sterling Silver LS6 Engine Cover; BC4 Blue LS6 Engine Cover,LS6 engine cover choices are mutually exclusive within the Engine Appearance section.,LS6 Engine Covers,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,stingray,exclusive,grp_spoiler_high_wing,Grp Spoiler High Wing,exclusive_groups!3,TRUE,TRUE,customer,sec_spoi_001,single_within_group,4,T0A Z51 Spoiler; TVS Low-Profile Rear Spoiler and Front Splitter; 5ZZ Carbon Flash Metallic High Wing Spoiler; 5ZU Body-Color High Wing Spoiler,Spoiler choices are mutually exclusive within the Spoiler section.,Spoiler,approved,
