proposal_selectable_id,proposed_target_table,proposed_target_row_key,source_ref_id,source_sheet,source_row,notes
prop_stingray_exterior_rwj,catalog/selectables.csv,opt_rwj_001,staging_variant_matrix_rows.csv:Exterior 1:30:484bf7ed4f,Exterior 1,30,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rwj,catalog/selectables.csv,opt_rwj_001,staging_variant_matrix_rows.csv:Exterior 1:30:a73cf69e7f,Exterior 1,30,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_rwu,catalog/selectables.csv,opt_rwu_001,staging_variant_matrix_rows.csv:Interior 1:29:09f9dfaf06,Interior 1,29,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_rwu,catalog/selectables.csv,opt_rwu_001,staging_variant_matrix_rows.csv:Interior 1:29:9a2d440f24,Interior 1,29,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_rwu,catalog/selectables.csv,opt_rwu_001,staging_variant_matrix_rows.csv:Interior 1:29:9c7c9014be,Interior 1,29,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_rwu,catalog/selectables.csv,opt_rwu_001,staging_variant_matrix_rows.csv:Interior 1:29:9eaeeb86f1,Interior 1,29,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_rwu,catalog/selectables.csv,opt_rwu_001,staging_variant_matrix_rows.csv:Interior 1:29:a7121c1e16,Interior 1,29,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_rwu,catalog/selectables.csv,opt_rwu_001,staging_variant_matrix_rows.csv:Interior 1:29:c2baf4a49f,Interior 1,29,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rxh,catalog/selectables.csv,opt_rxh_001,staging_variant_matrix_rows.csv:Exterior 1:60:05301abde0,Exterior 1,60,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rxh,catalog/selectables.csv,opt_rxh_001,staging_variant_matrix_rows.csv:Exterior 1:60:5ca181173e,Exterior 1,60,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rxh,catalog/selectables.csv,opt_rxh_001,staging_variant_matrix_rows.csv:Exterior 1:60:b024e6a5da,Exterior 1,60,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rxh,catalog/selectables.csv,opt_rxh_001,staging_variant_matrix_rows.csv:Exterior 1:60:c5835077e1,Exterior 1,60,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rxh,catalog/selectables.csv,opt_rxh_001,staging_variant_matrix_rows.csv:Exterior 1:60:cbc3e843a1,Exterior 1,60,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rxh,catalog/selectables.csv,opt_rxh_001,staging_variant_matrix_rows.csv:Exterior 1:60:cdb7849aa8,Exterior 1,60,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rxj,catalog/selectables.csv,opt_rxj_001,staging_variant_matrix_rows.csv:Exterior 1:59:0a837e6d61,Exterior 1,59,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rxj,catalog/selectables.csv,opt_rxj_001,staging_variant_matrix_rows.csv:Exterior 1:59:17bf795a72,Exterior 1,59,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rxj,catalog/selectables.csv,opt_rxj_001,staging_variant_matrix_rows.csv:Exterior 1:59:2edf5b888d,Exterior 1,59,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rxj,catalog/selectables.csv,opt_rxj_001,staging_variant_matrix_rows.csv:Exterior 1:59:5ab0423cfd,Exterior 1,59,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rxj,catalog/selectables.csv,opt_rxj_001,staging_variant_matrix_rows.csv:Exterior 1:59:b09fc3728c,Exterior 1,59,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rxj,catalog/selectables.csv,opt_rxj_001,staging_variant_matrix_rows.csv:Exterior 1:59:b82425a6c9,Exterior 1,59,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_ryq,catalog/selectables.csv,sel_stingray_ryq,staging_variant_matrix_rows.csv:Exterior 1:32:6ac6cfd6d3,Exterior 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_ryq,catalog/selectables.csv,sel_stingray_ryq,staging_variant_matrix_rows.csv:Exterior 1:32:7de0b55e34,Exterior 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_ryq,catalog/selectables.csv,sel_stingray_ryq,staging_variant_matrix_rows.csv:Exterior 1:32:e44a53169a,Exterior 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_ryq,catalog/selectables.csv,sel_stingray_ryq,staging_variant_matrix_rows.csv:Exterior 1:32:f00cebfd79,Exterior 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_ryq,catalog/selectables.csv,sel_stingray_ryq,staging_variant_matrix_rows.csv:Exterior 1:32:f564d0bbcd,Exterior 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_ryq,catalog/selectables.csv,sel_stingray_ryq,staging_variant_matrix_rows.csv:Exterior 1:32:fd9fc8b372,Exterior 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_ryt,catalog/selectables.csv,sel_stingray_ryt,staging_variant_matrix_rows.csv:Interior 1:32:723261e86f,Interior 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_ryt,catalog/selectables.csv,sel_stingray_ryt,staging_variant_matrix_rows.csv:Interior 1:32:8d397863ea,Interior 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_ryt,catalog/selectables.csv,sel_stingray_ryt,staging_variant_matrix_rows.csv:Interior 1:32:8ee6c22bbb,Interior 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_ryt,catalog/selectables.csv,sel_stingray_ryt,staging_variant_matrix_rows.csv:Interior 1:32:b87a0ff3ef,Interior 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_ryt,catalog/selectables.csv,sel_stingray_ryt,staging_variant_matrix_rows.csv:Interior 1:32:dbd2a11974,Interior 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_ryt,catalog/selectables.csv,sel_stingray_ryt,staging_variant_matrix_rows.csv:Interior 1:32:f52874c024,Interior 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rz9,catalog/selectables.csv,sel_stingray_rz9,staging_variant_matrix_rows.csv:Exterior 1:36:01c1c79b6a,Exterior 1,36,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rz9,catalog/selectables.csv,sel_stingray_rz9,staging_variant_matrix_rows.csv:Exterior 1:36:57a4bf945c,Exterior 1,36,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rz9,catalog/selectables.csv,sel_stingray_rz9,staging_variant_matrix_rows.csv:Exterior 1:36:732fc8aa02,Exterior 1,36,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rz9,catalog/selectables.csv,sel_stingray_rz9,staging_variant_matrix_rows.csv:Exterior 1:36:9307c86489,Exterior 1,36,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rz9,catalog/selectables.csv,sel_stingray_rz9,staging_variant_matrix_rows.csv:Exterior 1:36:b22c6be6b3,Exterior 1,36,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_rz9,catalog/selectables.csv,sel_stingray_rz9,staging_variant_matrix_rows.csv:Exterior 1:36:f87e87f207,Exterior 1,36,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_s08,catalog/selectables.csv,sel_stingray_s08,staging_variant_matrix_rows.csv:Interior 1:37:1c1655f55f,Interior 1,37,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_s08,catalog/selectables.csv,sel_stingray_s08,staging_variant_matrix_rows.csv:Interior 1:37:92cbc64b91,Interior 1,37,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_s08,catalog/selectables.csv,sel_stingray_s08,staging_variant_matrix_rows.csv:Interior 1:37:9b627037d2,Interior 1,37,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_s08,catalog/selectables.csv,sel_stingray_s08,staging_variant_matrix_rows.csv:Interior 1:37:c238c8c63b,Interior 1,37,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_s08,catalog/selectables.csv,sel_stingray_s08,staging_variant_matrix_rows.csv:Interior 1:37:c6fcd005bb,Interior 1,37,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_s08,catalog/selectables.csv,sel_stingray_s08,staging_variant_matrix_rows.csv:Interior 1:37:e27f4a6b87,Interior 1,37,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_s2l,catalog/selectables.csv,opt_s2l_001,staging_variant_matrix_rows.csv:Interior 1:38:5849c4758a,Interior 1,38,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_s2l,catalog/selectables.csv,opt_s2l_001,staging_variant_matrix_rows.csv:Interior 1:38:6269dfb3c5,Interior 1,38,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_s2l,catalog/selectables.csv,opt_s2l_001,staging_variant_matrix_rows.csv:Interior 1:38:8093b33895,Interior 1,38,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_s2l,catalog/selectables.csv,opt_s2l_001,staging_variant_matrix_rows.csv:Interior 1:38:840f1b80fa,Interior 1,38,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_s2l,catalog/selectables.csv,opt_s2l_001,staging_variant_matrix_rows.csv:Interior 1:38:fa6a0ebe6b,Interior 1,38,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_s2l,catalog/selectables.csv,opt_s2l_001,staging_variant_matrix_rows.csv:Interior 1:38:ff9f0cd7c9,Interior 1,38,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_s47,catalog/selectables.csv,sel_stingray_s47,staging_variant_matrix_rows.csv:Exterior 1:65:0c7a0ad506,Exterior 1,65,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_s47,catalog/selectables.csv,sel_stingray_s47,staging_variant_matrix_rows.csv:Exterior 1:65:1d1cd925b1,Exterior 1,65,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_s47,catalog/selectables.csv,sel_stingray_s47,staging_variant_matrix_rows.csv:Exterior 1:65:6e8ba34c5e,Exterior 1,65,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_s47,catalog/selectables.csv,sel_stingray_s47,staging_variant_matrix_rows.csv:Exterior 1:65:a9b6e5491b,Exterior 1,65,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_s47,catalog/selectables.csv,sel_stingray_s47,staging_variant_matrix_rows.csv:Exterior 1:65:db89e94b69,Exterior 1,65,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_s47,catalog/selectables.csv,sel_stingray_s47,staging_variant_matrix_rows.csv:Exterior 1:65:eedaf46aa8,Exterior 1,65,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sb7,catalog/selectables.csv,opt_sb7_001,staging_variant_matrix_rows.csv:Exterior 1:56:3c190ede56,Exterior 1,56,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sb7,catalog/selectables.csv,opt_sb7_001,staging_variant_matrix_rows.csv:Exterior 1:56:3f054a538d,Exterior 1,56,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sb7,catalog/selectables.csv,opt_sb7_001,staging_variant_matrix_rows.csv:Exterior 1:56:4e364132ea,Exterior 1,56,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sb7,catalog/selectables.csv,opt_sb7_001,staging_variant_matrix_rows.csv:Exterior 1:56:92619788cc,Exterior 1,56,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sb7,catalog/selectables.csv,opt_sb7_001,staging_variant_matrix_rows.csv:Exterior 1:56:a690b39f4c,Exterior 1,56,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sb7,catalog/selectables.csv,opt_sb7_001,staging_variant_matrix_rows.csv:Exterior 1:56:e1be133b1a,Exterior 1,56,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sbt,catalog/selectables.csv,sel_stingray_sbt,staging_variant_matrix_rows.csv:Exterior 1:44:1361e43cd3,Exterior 1,44,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sbt,catalog/selectables.csv,sel_stingray_sbt,staging_variant_matrix_rows.csv:Exterior 1:44:32eb64e8b8,Exterior 1,44,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sbt,catalog/selectables.csv,sel_stingray_sbt,staging_variant_matrix_rows.csv:Exterior 1:44:7b77535046,Exterior 1,44,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sbt,catalog/selectables.csv,sel_stingray_sbt,staging_variant_matrix_rows.csv:Exterior 1:44:9a1faf22f0,Exterior 1,44,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sbt,catalog/selectables.csv,sel_stingray_sbt,staging_variant_matrix_rows.csv:Exterior 1:44:9b3f5d9dfb,Exterior 1,44,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sbt,catalog/selectables.csv,sel_stingray_sbt,staging_variant_matrix_rows.csv:Exterior 1:44:e6ca5772e6,Exterior 1,44,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_sc7,catalog/selectables.csv,sel_stingray_sc7,staging_variant_matrix_rows.csv:Interior 1:39:0a427ee889,Interior 1,39,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_sc7,catalog/selectables.csv,sel_stingray_sc7,staging_variant_matrix_rows.csv:Interior 1:39:13b95e7ba7,Interior 1,39,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_sc7,catalog/selectables.csv,sel_stingray_sc7,staging_variant_matrix_rows.csv:Interior 1:39:1bb8306ef0,Interior 1,39,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_sc7,catalog/selectables.csv,sel_stingray_sc7,staging_variant_matrix_rows.csv:Interior 1:39:5fba0b87e9,Interior 1,39,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_sc7,catalog/selectables.csv,sel_stingray_sc7,staging_variant_matrix_rows.csv:Interior 1:39:b25030bb61,Interior 1,39,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_sc7,catalog/selectables.csv,sel_stingray_sc7,staging_variant_matrix_rows.csv:Interior 1:39:f94536a769,Interior 1,39,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sda,catalog/selectables.csv,opt_sda_001,staging_variant_matrix_rows.csv:Exterior 1:43:27985c5958,Exterior 1,43,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sda,catalog/selectables.csv,opt_sda_001,staging_variant_matrix_rows.csv:Exterior 1:43:4d6c44ec5a,Exterior 1,43,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sda,catalog/selectables.csv,opt_sda_001,staging_variant_matrix_rows.csv:Exterior 1:43:662deb2dd8,Exterior 1,43,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sda,catalog/selectables.csv,opt_sda_001,staging_variant_matrix_rows.csv:Exterior 1:43:c75c096299,Exterior 1,43,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sda,catalog/selectables.csv,opt_sda_001,staging_variant_matrix_rows.csv:Exterior 1:43:c984a05352,Exterior 1,43,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sda,catalog/selectables.csv,opt_sda_001,staging_variant_matrix_rows.csv:Exterior 1:43:ee63fe26fe,Exterior 1,43,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sfe,catalog/selectables.csv,sel_stingray_sfe,staging_variant_matrix_rows.csv:Exterior 1:63:13ce9c2032,Exterior 1,63,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sfe,catalog/selectables.csv,sel_stingray_sfe,staging_variant_matrix_rows.csv:Exterior 1:63:1daae0554b,Exterior 1,63,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sfe,catalog/selectables.csv,sel_stingray_sfe,staging_variant_matrix_rows.csv:Exterior 1:63:3d9a63c2eb,Exterior 1,63,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sfe,catalog/selectables.csv,sel_stingray_sfe,staging_variant_matrix_rows.csv:Exterior 1:63:8df7306068,Exterior 1,63,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sfe,catalog/selectables.csv,sel_stingray_sfe,staging_variant_matrix_rows.csv:Exterior 1:63:b06070ead1,Exterior 1,63,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sfe,catalog/selectables.csv,sel_stingray_sfe,staging_variant_matrix_rows.csv:Exterior 1:63:feafa7db59,Exterior 1,63,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sfz,catalog/selectables.csv,opt_sfz_001,staging_variant_matrix_rows.csv:Exterior 1:33:02e4224a1b,Exterior 1,33,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sfz,catalog/selectables.csv,opt_sfz_001,staging_variant_matrix_rows.csv:Exterior 1:33:06a3d70015,Exterior 1,33,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sfz,catalog/selectables.csv,opt_sfz_001,staging_variant_matrix_rows.csv:Exterior 1:33:071ad87ced,Exterior 1,33,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sfz,catalog/selectables.csv,opt_sfz_001,staging_variant_matrix_rows.csv:Exterior 1:33:1fe767dd3c,Exterior 1,33,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sfz,catalog/selectables.csv,opt_sfz_001,staging_variant_matrix_rows.csv:Exterior 1:33:57e2774ddf,Exterior 1,33,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sfz,catalog/selectables.csv,opt_sfz_001,staging_variant_matrix_rows.csv:Exterior 1:33:c078496999,Exterior 1,33,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_shq,catalog/selectables.csv,opt_shq_001,staging_variant_matrix_rows.csv:Exterior 1:53:3f24ab9079,Exterior 1,53,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_shq,catalog/selectables.csv,opt_shq_001,staging_variant_matrix_rows.csv:Exterior 1:53:61fde52e01,Exterior 1,53,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_shq,catalog/selectables.csv,opt_shq_001,staging_variant_matrix_rows.csv:Exterior 1:53:642e3dd1cc,Exterior 1,53,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_shq,catalog/selectables.csv,opt_shq_001,staging_variant_matrix_rows.csv:Exterior 1:53:6f4d71d42e,Exterior 1,53,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_shq,catalog/selectables.csv,opt_shq_001,staging_variant_matrix_rows.csv:Exterior 1:53:a8a5740aa5,Exterior 1,53,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_shq,catalog/selectables.csv,opt_shq_001,staging_variant_matrix_rows.csv:Exterior 1:53:ed2770bed1,Exterior 1,53,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sht,catalog/selectables.csv,opt_sht_001,staging_variant_matrix_rows.csv:Exterior 1:55:1dfe737221,Exterior 1,55,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sht,catalog/selectables.csv,opt_sht_001,staging_variant_matrix_rows.csv:Exterior 1:55:8c3d144343,Exterior 1,55,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sht,catalog/selectables.csv,opt_sht_001,staging_variant_matrix_rows.csv:Exterior 1:55:c3cea59e5b,Exterior 1,55,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sht,catalog/selectables.csv,opt_sht_001,staging_variant_matrix_rows.csv:Exterior 1:55:d9043d78d5,Exterior 1,55,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sht,catalog/selectables.csv,opt_sht_001,staging_variant_matrix_rows.csv:Exterior 1:55:e2db96a0a4,Exterior 1,55,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sht,catalog/selectables.csv,opt_sht_001,staging_variant_matrix_rows.csv:Exterior 1:55:f1bbc259f8,Exterior 1,55,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_shw,catalog/selectables.csv,opt_shw_001,staging_variant_matrix_rows.csv:Exterior 1:52:452aab3478,Exterior 1,52,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_shw,catalog/selectables.csv,opt_shw_001,staging_variant_matrix_rows.csv:Exterior 1:52:721c53cc15,Exterior 1,52,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_shw,catalog/selectables.csv,opt_shw_001,staging_variant_matrix_rows.csv:Exterior 1:52:9f57c91768,Exterior 1,52,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_shw,catalog/selectables.csv,opt_shw_001,staging_variant_matrix_rows.csv:Exterior 1:52:bc46e0a638,Exterior 1,52,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_shw,catalog/selectables.csv,opt_shw_001,staging_variant_matrix_rows.csv:Exterior 1:52:f2705f5c90,Exterior 1,52,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_shw,catalog/selectables.csv,opt_shw_001,staging_variant_matrix_rows.csv:Exterior 1:52:fb7ef40452,Exterior 1,52,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sl1,catalog/selectables.csv,opt_sl1_001,staging_variant_matrix_rows.csv:Exterior 1:28:7bc31a995c,Exterior 1,28,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sl1,catalog/selectables.csv,opt_sl1_001,staging_variant_matrix_rows.csv:Exterior 1:28:822820bbf7,Exterior 1,28,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sl1,catalog/selectables.csv,opt_sl1_001,staging_variant_matrix_rows.csv:Exterior 1:28:915a858677,Exterior 1,28,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sl1,catalog/selectables.csv,opt_sl1_001,staging_variant_matrix_rows.csv:Exterior 1:28:92cd1da6a4,Exterior 1,28,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sl1,catalog/selectables.csv,opt_sl1_001,staging_variant_matrix_rows.csv:Exterior 1:28:dfe748507b,Exterior 1,28,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sl1,catalog/selectables.csv,opt_sl1_001,staging_variant_matrix_rows.csv:Exterior 1:28:eeea6b0baa,Exterior 1,28,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sl8,catalog/selectables.csv,opt_sl8_001,staging_variant_matrix_rows.csv:Exterior 1:46:1762d116eb,Exterior 1,46,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sl8,catalog/selectables.csv,opt_sl8_001,staging_variant_matrix_rows.csv:Exterior 1:46:788b988538,Exterior 1,46,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sl8,catalog/selectables.csv,opt_sl8_001,staging_variant_matrix_rows.csv:Exterior 1:46:98535d415c,Exterior 1,46,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sl8,catalog/selectables.csv,opt_sl8_001,staging_variant_matrix_rows.csv:Exterior 1:46:a7473bd92b,Exterior 1,46,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sl8,catalog/selectables.csv,opt_sl8_001,staging_variant_matrix_rows.csv:Exterior 1:46:b23cf2a76b,Exterior 1,46,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_sl8,catalog/selectables.csv,opt_sl8_001,staging_variant_matrix_rows.csv:Exterior 1:46:fa666b1420,Exterior 1,46,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_sl9,catalog/selectables.csv,opt_sl9_001,staging_variant_matrix_rows.csv:Mechanical 1:40:0b8d2f9432,Mechanical 1,40,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_sl9,catalog/selectables.csv,opt_sl9_001,staging_variant_matrix_rows.csv:Mechanical 1:40:3650ef4247,Mechanical 1,40,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_sl9,catalog/selectables.csv,opt_sl9_001,staging_variant_matrix_rows.csv:Mechanical 1:40:56732e579c,Mechanical 1,40,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_sl9,catalog/selectables.csv,opt_sl9_001,staging_variant_matrix_rows.csv:Mechanical 1:40:c959403481,Mechanical 1,40,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_sl9,catalog/selectables.csv,opt_sl9_001,staging_variant_matrix_rows.csv:Mechanical 1:40:ea17efa3c7,Mechanical 1,40,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_sl9,catalog/selectables.csv,opt_sl9_001,staging_variant_matrix_rows.csv:Mechanical 1:40:ec261fb4d5,Mechanical 1,40,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_sl9,catalog/selectables.csv,opt_sl9_001,staging_variant_matrix_rows.csv:Standard Equipment 1:73:05c904b8f0,Standard Equipment 1,73,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_sl9,catalog/selectables.csv,opt_sl9_001,staging_variant_matrix_rows.csv:Standard Equipment 1:73:630d02e4fd,Standard Equipment 1,73,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_sl9,catalog/selectables.csv,opt_sl9_001,staging_variant_matrix_rows.csv:Standard Equipment 1:73:7e438d41c3,Standard Equipment 1,73,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_sl9,catalog/selectables.csv,opt_sl9_001,staging_variant_matrix_rows.csv:Standard Equipment 1:73:86972720ee,Standard Equipment 1,73,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_sl9,catalog/selectables.csv,opt_sl9_001,staging_variant_matrix_rows.csv:Standard Equipment 1:73:bb7357544d,Standard Equipment 1,73,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_sl9,catalog/selectables.csv,opt_sl9_001,staging_variant_matrix_rows.csv:Standard Equipment 1:73:c154ab850d,Standard Equipment 1,73,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_slk,catalog/selectables.csv,opt_slk_001,staging_variant_matrix_rows.csv:Mechanical 1:41:002d5da8d9,Mechanical 1,41,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_slk,catalog/selectables.csv,opt_slk_001,staging_variant_matrix_rows.csv:Mechanical 1:41:18cad30e8b,Mechanical 1,41,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_slk,catalog/selectables.csv,opt_slk_001,staging_variant_matrix_rows.csv:Mechanical 1:41:5056cd206b,Mechanical 1,41,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_slk,catalog/selectables.csv,opt_slk_001,staging_variant_matrix_rows.csv:Mechanical 1:41:51c743301b,Mechanical 1,41,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_slk,catalog/selectables.csv,opt_slk_001,staging_variant_matrix_rows.csv:Mechanical 1:41:7e60c21e04,Mechanical 1,41,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_slk,catalog/selectables.csv,opt_slk_001,staging_variant_matrix_rows.csv:Mechanical 1:41:cee1429e98,Mechanical 1,41,source_refs_member_table plan only; no canonical source refs written.
